,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,13.473,98.23238,96.35149,97.29193
,,13.463,98.22306,96.34614,97.2846
,,13.454,98.21333,96.34082,97.27707
,,13.444,98.20627,96.3355,97.27089
,,13.434,98.19719,96.33021,97.2637
,,13.423,98.18872,96.3246,97.25666
,,13.413,98.18288,96.31934,97.25111
,,13.404,98.17372,96.31409,97.24391
,,13.394,98.16362,96.30886,97.23624
,,13.384,98.15325,96.30365,97.22845
,,13.374,98.14458,96.29846,97.22152
,,13.364,98.13371,96.29328,97.21349
,,13.353,98.12564,96.2878,97.20672
,,13.344,98.11486,96.28266,97.19876
,,13.334,98.1037,96.27754,97.19062
,,13.324,98.09278,96.27243,97.18261
,,13.314,98.08271,96.26735,97.17503
,,13.304,98.07053,96.26228,97.1664
,,13.294,98.06328,96.25723,97.16026
,,13.284,98.05203,96.2522,97.15212
,,13.274,98.04416,96.24719,97.14568
,,13.263,98.03253,96.24189,97.13721
,,13.253,98.02281,96.23692,97.12987
,,13.244,98.0124,96.23197,97.12218
,,13.234,98.00146,96.22704,97.11425
,,13.224,97.99277,96.22213,97.10745
,,13.214,97.98184,96.21723,97.09954
,,13.204,97.9688,96.21236,97.09058
,,13.194,97.95551,96.20751,97.08151
,,13.184,97.94564,96.20268,97.07416
,,13.174,97.93482,96.19787,97.06635
,,13.164,97.92384,96.19309,97.05846
,,13.154,97.91079,96.18832,97.04955
,,13.144,97.89827,96.18357,97.04092
,,13.134,97.88413,96.17885,97.03149
,,13.124,97.86963,96.17415,97.02189
,,13.114,97.85678,96.16947,97.01312
,,13.104,97.84615,96.16481,97.00548
,,13.094,97.83409,96.16017,96.99713
,,13.084,97.82007,96.15556,96.98782
,,13.074,97.8069,96.15097,96.97893
,,13.064,97.79186,96.1464,96.96913
,,13.054,97.77517,96.14185,96.95851
,,13.044,97.75842,96.13761,96.94802
,,13.034,97.7416,96.13311,96.93735
,,13.024,97.72472,96.12863,96.92668
,,13.014,97.70778,96.12418,96.91598
,,13.004,97.69078,96.11975,96.90527
,,12.994,97.67373,96.11534,96.89454
,,12.984,97.65662,96.11096,96.88379
,,12.974,97.63945,96.1066,96.87303
,,12.964,97.62223,96.10227,96.86225
,,12.954,97.60495,96.09796,96.85145
,,12.944,97.58761,96.09394,96.84078
,,12.934,97.57021,96.08967,96.82994
,,12.924,97.55275,96.08544,96.81909
,,12.914,97.53523,96.08123,96.80823
,,12.904,97.51767,96.07704,96.79735
,,12.894,97.50004,96.07288,96.78646
,,12.884,97.48237,96.069,96.77568
,,12.874,97.46462,96.06489,96.76476
,,12.864,97.44683,96.0608,96.75381
,,12.854,97.42898,96.05674,96.74286
,,12.844,97.41108,96.05271,96.73189
,,12.834,97.39313,96.0487,96.72091
,,12.824,97.37513,96.04496,96.71005
,,12.814,97.35706,96.04101,96.69903
,,12.804,97.33894,96.03708,96.68801
,,12.794,97.32077,96.03317,96.67697
,,12.784,97.30256,96.02954,96.66605
,,12.774,97.28427,96.02569,96.65498
,,12.764,97.26594,96.02187,96.6439
,,12.754,97.24756,96.01807,96.63282
,,12.744,97.22914,96.01454,96.62184
,,12.734,97.21065,96.01079,96.61072
,,12.724,97.19211,96.00708,96.59959
,,12.714,97.17352,96.00339,96.58846
,,12.704,97.1549,95.99996,96.57743
,,12.694,97.1362,95.99633,96.56627
,,12.684,97.11746,95.99273,96.5551
,,12.674,97.09868,95.98937,96.54403
,,12.664,97.07984,95.98583,96.53283
,,12.654,97.06095,95.98231,96.52163
,,12.644,97.04202,95.97882,96.51042
,,12.634,97.02305,95.97557,96.49931
,,12.624,97.00401,95.97214,96.48807
,,12.614,96.98494,95.96873,96.47683
,,12.604,96.96582,95.96557,96.46569
,,12.594,96.94664,95.96222,96.45443
,,12.584,96.92743,95.95911,96.44327
,,12.574,96.90814,95.95582,96.43198
,,12.564,96.88883,95.95256,96.42069
,,12.554,96.86947,95.94953,96.4095
,,12.544,96.85005,95.94632,96.39819
,,12.534,96.8306,95.94315,96.38688
,,12.524,96.81111,95.94021,96.37566
,,12.514,96.79156,95.9371,96.36433
,,12.504,96.77198,95.9342,96.35309
,,12.494,96.75233,95.93115,96.34174
,,12.484,96.73266,95.92813,96.33039
,,12.474,96.71295,95.92532,96.31914
,,12.464,96.69318,95.92236,96.30777
,,12.454,96.67338,95.91961,96.2965
,,12.444,96.65351,95.91671,96.28511
,,12.435,96.63362,95.91402,96.27382
,,12.424,96.61367,95.91118,96.26243
,,12.414,96.59369,95.90837,96.25103
,,12.404,96.57369,95.90577,96.23973
,,12.394,96.55362,95.90302,96.22832
,,12.384,96.53353,95.90047,96.217
,,12.374,96.51338,95.89779,96.20559
,,12.364,96.49321,95.8953,96.19425
,,12.354,96.47298,95.89268,96.18283
,,12.344,96.45272,95.89025,96.17149
,,12.334,96.43241,95.88769,96.16005
,,12.324,96.41208,95.88532,96.1487
,,12.314,96.39168,95.88282,96.13725
,,12.304,96.37127,95.88051,96.12589
,,12.294,96.3508,95.87807,96.11444
,,12.284,96.33032,95.87582,96.10307
,,12.274,96.30978,95.87345,96.09162
,,12.264,96.28922,95.87126,96.08024
,,12.254,96.2686,95.86896,96.06878
,,12.244,96.24798,95.86683,96.0574
,,12.235,96.22729,95.86473,96.04601
,,12.224,96.20655,95.86252,96.03453
,,12.215,96.1858,95.86048,96.02314
,,12.204,96.16499,95.85833,96.01166
,,12.194,96.14417,95.85635,96.00026
,,12.184,96.1233,95.85427,95.98878
,,12.174,96.10242,95.85236,95.97739
,,12.165,96.08149,95.85047,95.96598
,,12.154,96.06049,95.84849,95.95449
,,12.145,96.0395,95.84666,95.94308
,,12.134,96.01845,95.84475,95.9316
,,12.124,95.9974,95.84298,95.92019
,,12.115,95.9763,95.84125,95.90878
,,12.104,95.95514,95.83943,95.89728
,,12.095,95.93399,95.83776,95.88587
,,12.084,95.91277,95.83601,95.87439
,,12.074,95.89158,95.83441,95.86299
,,12.065,95.87033,95.83283,95.85158
,,12.054,95.84901,95.83118,95.8401
,,12.044,95.82773,95.82966,95.8287
,,12.035,95.80638,95.82818,95.81728
,,12.024,95.78497,95.82663,95.8058
,,12.014,95.76359,95.82521,95.7944
,,12.005,95.74215,95.82382,95.78299
,,11.994,95.72065,95.82237,95.77151
,,11.984,95.69919,95.82105,95.76012
,,11.975,95.67767,95.81975,95.74871
,,11.964,95.65609,95.81841,95.73725
,,11.954,95.63456,95.81718,95.72587
,,11.945,95.61297,95.81598,95.71448
,,11.935,95.59131,95.81481,95.70306
,,11.924,95.56958,95.8136,95.69159
,,11.914,95.54794,95.8125,95.68022
,,11.905,95.52622,95.81142,95.66882
,,11.894,95.50442,95.81032,95.65737
,,11.884,95.48274,95.80931,95.64602
,,11.875,95.46099,95.80833,95.63466
,,11.865,95.43916,95.80739,95.62327
,,11.854,95.41724,95.80642,95.61183
,,11.844,95.39549,95.80554,95.60051
,,11.835,95.37366,95.80469,95.58918
,,11.825,95.35175,95.80387,95.57781
,,11.815,95.32971,95.80309,95.5664
,,11.804,95.30751,95.80229,95.5549
,,11.794,95.28564,95.80157,95.5436
,,11.785,95.26365,95.80088,95.53226
,,11.775,95.24143,95.80023,95.52083
,,11.764,95.21871,95.79956,95.50913
,,11.754,95.19692,95.79897,95.49795
,,11.745,95.15328,95.79842,95.47585
,,11.735,95.10956,95.79789,95.45372
,,11.725,95.06576,95.7974,95.43158
,,11.715,95.0219,95.79693,95.40942
,,11.704,94.97503,95.79648,95.38575
,,11.694,94.93102,95.79608,95.36355
,,11.685,94.88694,95.79572,95.34133
,,11.675,94.84279,95.79538,95.31909
,,11.665,94.79858,95.79508,95.29683
,,11.655,94.7543,95.79482,95.27456
,,11.644,94.707,95.79457,95.25078
,,11.634,94.6626,95.79436,95.22848
,,11.625,94.61813,95.79419,95.20616
,,11.615,94.5736,95.79406,95.18383
,,11.605,94.52901,95.79395,95.16148
,,11.595,94.48436,95.79388,95.13912
,,11.585,94.43966,95.79383,95.11675
,,11.575,94.39491,95.79383,95.09437
,,11.565,94.3501,95.79385,95.07197
,,11.554,94.30224,95.79391,95.04807
,,11.544,94.25732,95.794,95.02566
,,11.535,94.21235,95.79412,95.00323
,,11.525,94.16733,95.79427,94.9808
,,11.515,94.12227,95.79445,94.95836
,,11.505,94.07716,95.79467,94.93591
,,11.495,94.032,95.79492,94.91346
,,11.485,94.0094,95.7952,94.9023
,,11.475,93.98679,95.79552,94.89115
,,11.465,93.96416,95.79586,94.88001
,,11.455,93.94151,95.79624,94.86888
,,11.445,93.91886,95.79665,94.85775
,,11.435,93.89619,95.79709,94.84664
,,11.425,93.87351,95.79756,94.83554
,,11.415,93.85081,95.79807,94.82444
,,11.405,93.82811,95.79861,94.81336
,,11.395,93.80539,95.79917,94.80228
,,11.385,93.78266,95.79978,94.79122
,,11.375,93.75992,95.80041,94.78017
,,11.365,93.73717,95.80107,94.76912
,,11.355,93.71441,95.80177,94.75809
,,11.345,93.69164,95.8025,94.74707
,,11.335,93.66886,95.80326,94.73606
,,11.325,93.64607,95.80405,94.72506
,,11.315,93.62327,95.80488,94.71407
,,11.305,93.60046,95.80573,94.7031
,,11.295,93.57764,95.80662,94.69213
,,11.285,93.55481,95.80754,94.68118
,,11.275,93.53198,95.80849,94.67024
,,11.265,93.50914,95.80947,94.65931
,,11.255,93.48629,95.81049,94.64839
,,11.245,93.46343,95.81153,94.63748
,,11.235,93.44057,95.81261,94.62659
,,11.225,93.4177,95.81372,94.61571
,,11.215,93.39483,95.81486,94.60484
,,11.205,93.37195,95.81603,94.59399
,,11.195,93.34906,95.81723,94.58315
,,11.185,93.32617,95.81847,94.57232
,,11.175,93.30327,95.81973,94.5615
,,11.165,93.28037,95.82103,94.5507
,,11.155,93.25747,95.82236,94.53991
,,11.145,93.23465,95.82362,94.52913
,,11.135,93.21181,95.82501,94.51841
,,11.125,93.18898,95.82643,94.5077
,,11.115,93.16613,95.82788,94.497
,,11.105,93.14328,95.82936,94.48632
,,11.095,93.12042,95.83087,94.47565
,,11.085,93.09756,95.83241,94.46499
,,11.075,93.07469,95.83399,94.45434
,,11.065,93.05182,95.83559,94.44371
,,11.055,93.02902,95.83711,94.43307
,,11.045,93.0062,95.83878,94.42249
,,11.035,92.98339,95.84047,94.41193
,,11.025,92.96056,95.8422,94.40138
,,11.015,92.93774,95.84395,94.39084
,,11.005,92.91491,95.84573,94.38032
,,10.995,92.89214,95.84743,94.36978
,,10.985,92.86936,95.84927,94.35932
,,10.975,92.84658,95.85114,94.34886
,,10.965,92.8238,95.85305,94.33842
,,10.955,92.80101,95.85498,94.32799
,,10.945,92.77822,95.85694,94.31758
,,10.935,92.75548,95.8588,94.30714
,,10.925,92.73274,95.86082,94.29678
,,10.915,92.71,95.86287,94.28644
,,10.905,92.68726,95.86495,94.2761
,,10.895,92.66451,95.86706,94.26579
,,10.885,92.64181,95.86906,94.25544
,,10.875,92.61912,95.87122,94.24517
,,10.865,92.59642,95.87342,94.23492
,,10.855,92.57372,95.87564,94.22468
,,10.845,92.55102,95.8779,94.21446
,,10.835,92.52837,95.88003,94.2042
,,10.825,92.50571,95.88234,94.19403
,,10.815,92.48306,95.88468,94.18387
,,10.805,92.46041,95.88704,94.17373
,,10.795,92.4378,95.88928,94.16354
,,10.785,92.4152,95.8917,94.15345
,,10.775,92.3926,95.89415,94.14337
,,10.765,92.36999,95.89663,94.13331
,,10.755,92.34744,95.89897,94.1232
,,10.745,92.32488,95.90151,94.11319
,,10.735,92.30233,95.90407,94.1032
,,10.725,92.27982,95.90649,94.09315
,,10.715,92.25731,95.9091,94.08321
,,10.705,92.2348,95.91175,94.07328
,,10.695,92.2123,95.91442,94.06336
,,10.685,92.18984,95.91694,94.05339
,,10.675,92.16739,95.91966,94.04353
,,10.665,92.14494,95.92242,94.03368
,,10.655,92.12253,95.92501,94.02377
,,10.645,92.10013,95.92781,94.01397
,,10.635,92.07773,95.93065,94.00419
,,10.626,92.05537,95.93331,93.99434
,,10.615,92.03302,95.9362,93.98461
,,10.605,92.01067,95.93911,93.97489
,,10.595,91.98858,95.94205,93.96531
,,10.585,91.96696,95.94481,93.95589
,,10.575,91.94581,95.9478,93.94681
,,10.566,91.92511,95.95061,93.93786
,,10.555,91.90485,95.95365,93.92925
,,10.545,91.885,95.95672,93.92086
,,10.536,91.86557,95.9596,93.91259
,,10.525,91.84653,95.96272,93.90463
,,10.515,91.82788,95.96586,93.89687
,,10.506,91.8096,95.96881,93.88921
,,10.495,91.79169,95.972,93.88185
,,10.485,91.77412,95.97522,93.87467
,,10.475,91.7569,95.97824,93.86757
,,10.465,91.74,95.98151,93.86076
,,10.456,91.72343,95.98458,93.854
,,10.445,91.70717,95.98789,93.84753
,,10.435,91.69122,95.99122,93.84122
,,10.426,91.67556,95.99436,93.83496
,,10.415,91.66019,95.99774,93.82897
,,10.406,91.64509,96.00092,93.82301
,,10.395,91.63027,96.00435,93.81731
,,10.385,91.61572,96.00781,93.81176
,,10.375,91.60142,96.01105,93.80624
,,10.365,91.58737,96.01455,93.80096
,,10.356,91.57357,96.01784,93.7957
,,10.345,91.56,96.02139,93.79069
,,10.336,91.54667,96.02472,93.78569
,,10.325,91.53356,96.02831,93.78093
,,10.315,91.52068,96.03192,93.7763
,,10.306,91.508,96.03531,93.77166
,,10.295,91.49554,96.03897,93.76725
,,10.286,91.48328,96.0424,93.76284
,,10.275,91.47122,96.0461,93.75866
,,10.266,91.45936,96.04957,93.75447
,,10.255,91.44768,96.05332,93.7505
,,10.246,91.43619,96.05683,93.74651
,,10.235,91.42489,96.06061,93.74275
,,10.226,91.41375,96.06417,93.73896
,,10.215,91.40279,96.06799,93.73539
,,10.206,91.392,96.07158,93.73179
,,10.195,91.38138,96.07545,93.72841
,,10.185,91.37091,96.07934,93.72513
,,10.175,91.3606,96.08299,93.7218
,,10.165,91.35045,96.08691,93.71868
,,10.155,91.34045,96.0906,93.71552
,,10.145,91.33059,96.09457,93.71258
,,10.135,91.32088,96.09829,93.70958
,,10.126,91.31131,96.10203,93.70667
,,10.115,91.30187,96.10605,93.70396
,,10.106,91.29257,96.10982,93.7012
,,10.095,91.28341,96.11389,93.69865
,,10.086,91.27437,96.11769,93.69603
,,10.075,91.26546,96.12179,93.69363
,,10.066,91.25667,96.12564,93.69115
,,10.055,91.248,96.12977,93.68889
,,10.046,91.23945,96.13365,93.68655
,,10.035,91.23102,96.13782,93.68442
,,10.026,91.22271,96.14173,93.68222
,,10.015,91.2145,96.14594,93.68022
,,10.006,91.2064,96.14988,93.67814
,,9.996,91.19841,96.15383,93.67612
,,9.985,91.19053,96.15809,93.67431
,,9.976,91.18275,96.16208,93.67241
,,9.965,91.17507,96.16637,93.67072
,,9.956,91.16749,96.17039,93.66894
,,9.945,91.16,96.17471,93.66736
,,9.936,91.15261,96.17876,93.66569
,,9.926,91.14532,96.18282,93.66407
,,9.915,91.13812,96.18719,93.66265
,,9.906,91.131,96.19129,93.66114
,,9.895,91.12398,96.19569,93.65983
,,9.886,91.11704,96.19981,93.65842
,,9.876,91.11019,96.20394,93.65706
,,9.865,91.10342,96.20838,93.6559
,,9.856,91.09673,96.21255,93.65464
,,9.845,91.09012,96.21702,93.65357
,,9.836,91.0836,96.22121,93.6524
,,9.826,91.07715,96.22541,93.65128
,,9.815,91.07077,96.22992,93.65035
,,9.806,91.06447,96.23415,93.64931
,,9.796,91.05825,96.23839,93.64832
,,9.786,91.0521,96.24294,93.64752
,,9.776,91.04601,96.2472,93.64661
,,9.766,91.04,96.25148,93.64574
,,9.756,91.03406,96.25607,93.64506
,,9.746,91.02818,96.26036,93.64427
,,9.735,91.02238,96.26498,93.64368
,,9.726,91.01663,96.2693,93.64297
,,9.716,91.01095,96.27363,93.64229
,,9.705,91.00534,96.27828,93.64181
,,9.696,90.99978,96.28263,93.64121
,,9.686,90.99429,96.287,93.64064
,,9.675,90.98885,96.29168,93.64027
,,9.666,90.98348,96.29606,93.63977
,,9.656,90.97816,96.30045,93.63931
,,9.646,90.97291,96.30485,93.63888
,,9.636,90.9677,96.30958,93.63864
,,9.626,90.96256,96.314,93.63828
,,9.616,90.95746,96.31843,93.63795
,,9.606,90.95242,96.32318,93.6378
,,9.596,90.94744,96.32763,93.63753
,,9.586,90.9425,96.33208,93.63729
,,9.575,90.93762,96.33686,93.63724
,,9.566,90.93279,96.34134,93.63706
,,9.556,90.928,96.34581,93.63691
,,9.546,90.92327,96.3503,93.63678
,,9.536,90.91858,96.35511,93.63685
,,9.526,90.91394,96.35961,93.63678
,,9.516,90.90935,96.36412,93.63674
,,9.506,90.9048,96.36864,93.63672
,,9.496,90.9003,96.37348,93.63689
,,9.486,90.89584,96.37801,93.63693
,,9.476,90.89143,96.38254,93.63699
,,9.466,90.88706,96.3874,93.63723
,,9.456,90.88285,96.39195,93.6374
,,9.446,90.87856,96.3965,93.63753
,,9.436,90.87432,96.40106,93.63769
,,9.426,90.87011,96.40562,93.63787
,,9.416,90.86595,96.41051,93.63823
,,9.406,90.86183,96.41508,93.63845
,,9.396,90.85774,96.41966,93.6387
,,9.386,90.85369,96.42424,93.63897
,,9.376,90.84969,96.42915,93.63942
,,9.366,90.84572,96.43374,93.63973
,,9.356,90.84178,96.43833,93.64006
,,9.346,90.83789,96.44293,93.64041
,,9.336,90.83402,96.44752,93.64077
,,9.326,90.8302,96.45245,93.64133
,,9.316,90.82641,96.45706,93.64173
,,9.306,90.82265,96.46167,93.64216
,,9.296,90.81893,96.46628,93.6426
,,9.286,90.81524,96.47089,93.64306
,,9.276,90.81158,96.47583,93.64371
,,9.266,90.80796,96.48045,93.6442
,,9.256,90.80437,96.48507,93.64472
,,9.246,90.80081,96.48969,93.64525
,,9.236,90.79728,96.49431,93.64579
,,9.226,90.79379,96.49926,93.64652
,,9.216,90.79032,96.50388,93.6471
,,9.206,90.78688,96.5085,93.64769
,,9.196,90.78348,96.51312,93.6483
,,9.186,90.7801,96.51775,93.64892
,,9.176,90.77675,96.52237,93.64956
,,9.166,90.77343,96.52732,93.65038
,,9.156,90.77014,96.53195,93.65104
,,9.146,90.76688,96.53657,93.65172
,,9.136,90.76364,96.54119,93.65242
,,9.126,90.76043,96.54581,93.65312
,,9.116,90.75725,96.55043,93.65384
,,9.106,90.7541,96.55504,93.65457
,,9.096,90.75097,96.55999,93.65548
,,9.086,90.74786,96.5646,93.65623
,,9.076,90.74479,96.56921,93.657
,,9.066,90.74173,96.57382,93.65778
,,9.056,90.73871,96.57842,93.65857
,,9.046,90.7357,96.58303,93.65937
,,9.036,90.73273,96.58763,93.66018
,,9.026,90.72977,96.59222,93.661
,,9.016,90.72684,96.59681,93.66183
,,9.006,90.72393,96.60173,93.66283
,,8.996,90.72105,96.60632,93.66368
,,8.986,90.71819,96.6109,93.66454
,,8.976,90.71535,96.61547,93.66541
,,8.966,90.71253,96.62004,93.66629
,,8.956,90.70974,96.62461,93.66717
,,8.946,90.70697,96.62917,93.66807
,,8.936,90.70422,96.63373,93.66897
,,8.926,90.70149,96.63828,93.66988
,,8.916,90.69878,96.64282,93.6708
,,8.906,90.69609,96.64736,93.67173
,,8.897,90.69342,96.6519,93.67266
,,8.886,90.69078,96.65675,93.67376
,,8.876,90.68815,96.66127,93.67471
,,8.866,90.68554,96.66578,93.67566
,,8.856,90.68296,96.67028,93.67662
,,8.846,90.68039,96.67478,93.67759
,,8.836,90.67784,96.67927,93.67856
,,8.826,90.67531,96.68376,93.67953
,,8.816,90.6728,96.68823,93.68052
,,8.806,90.67031,96.6927,93.6815
,,8.796,90.66784,96.69716,93.6825
,,8.786,90.66538,96.70161,93.68349
,,8.776,90.66294,96.70605,93.6845
,,8.766,90.66052,96.71048,93.6855
,,8.756,90.65812,96.7149,93.68651
,,8.746,90.65574,96.71932,93.68753
,,8.736,90.65337,96.72372,93.68855
,,8.726,90.65102,96.72812,93.68957
,,8.716,90.64869,96.7325,93.69059
,,8.706,90.64637,96.73687,93.69162
,,8.696,90.64407,96.74124,93.69265
,,8.686,90.64178,96.74559,93.69369
,,8.676,90.63952,96.74993,93.69472
,,8.667,90.63727,96.75426,93.69576
,,8.657,90.63503,96.75858,93.6968
,,8.647,90.63281,96.76288,93.69785
,,8.637,90.6306,96.76718,93.69889
,,8.627,90.62841,96.77146,93.69994
,,8.617,90.62624,96.77573,93.70098
,,8.606,90.62408,96.77999,93.70203
,,8.596,90.62194,96.78423,93.70308
,,8.586,90.61981,96.78846,93.70413
,,8.576,90.61769,96.79268,93.70519
,,8.566,90.61559,96.79688,93.70624
,,8.556,90.6135,96.80108,93.70729
,,8.546,90.61143,96.80525,93.70834
,,8.536,90.60937,96.80942,93.70939
,,8.526,90.60733,96.81356,93.71045
,,8.516,90.6053,96.8177,93.7115
,,8.506,90.60328,96.82182,93.71255
,,8.496,90.60127,96.82592,93.7136
,,8.486,90.59928,96.83001,93.71465
,,8.476,90.5973,96.83408,93.71569
,,8.466,90.59534,96.83814,93.71674
,,8.456,90.59339,96.84218,93.71778
,,8.446,90.59145,96.84621,93.71883
,,8.436,90.58952,96.85021,93.71987
,,8.427,90.58761,96.85392,93.72077
,,8.417,90.58571,96.8579,93.7218
,,8.407,90.58382,96.86186,93.72284
,,8.397,90.58194,96.8658,93.72387
,,8.387,90.58007,96.86972,93.7249
,,8.377,90.57822,96.87363,93.72593
,,8.366,90.57638,96.87752,93.72695
,,8.356,90.57455,96.88139,93.72797
,,8.346,90.57273,96.88524,93.72899
,,8.336,90.57093,96.88908,93.73
,,8.326,90.56913,96.89289,93.73101
,,8.316,90.56735,96.89669,93.73202
,,8.307,90.56557,96.9002,93.73289
,,8.297,90.56381,96.90396,93.73388
,,8.287,90.56206,96.9077,93.73488
,,8.277,90.56032,96.91141,93.73587
,,8.267,90.55859,96.91511,93.73685
,,8.256,90.55687,96.91879,93.73783
,,8.246,90.55516,96.92245,93.73881
,,8.236,90.55347,96.92609,93.73978
,,8.226,90.55178,96.9297,93.74074
,,8.217,90.5501,96.93304,93.74157
,,8.207,90.54843,96.93662,93.74253
,,8.197,90.54678,96.94017,93.74348
,,8.187,90.54513,96.94371,93.74442
,,8.177,90.54349,96.94722,93.74535
,,8.166,90.54187,96.9507,93.74628
,,8.156,90.54025,96.95417,93.74721
,,8.147,90.53864,96.95737,93.748
,,8.137,90.53704,96.96079,93.74892
,,8.127,90.53545,96.96419,93.74982
,,8.117,90.53387,96.96756,93.75072
,,8.107,90.5323,96.97091,93.75161
,,8.096,90.53074,96.97424,93.75249
,,8.086,90.52919,96.97754,93.75337
,,8.077,90.52765,96.98059,93.75412
,,8.067,90.52611,96.98385,93.75498
,,8.057,90.52459,96.98708,93.75584
,,8.047,90.52307,96.99029,93.75668
,,8.036,90.52157,96.99347,93.75752
,,8.026,90.52007,96.99663,93.75835
,,8.017,90.51858,96.99954,93.75906
,,8.007,90.5171,97.00265,93.75987
,,7.997,90.51562,97.00573,93.76068
,,7.987,90.51416,97.00879,93.76147
,,7.976,90.5127,97.01182,93.76226
,,7.967,90.51125,97.01461,93.76293
,,7.957,90.50981,97.01759,93.7637
,,7.947,90.50838,97.02055,93.76446
,,7.937,90.50696,97.02347,93.76521
,,7.927,90.50554,97.02637,93.76596
,,7.916,90.50413,97.02924,93.76669
,,7.907,90.50273,97.03189,93.76731
,,7.897,90.50134,97.0347,93.76802
,,7.887,90.49995,97.0375,93.76872
,,7.877,90.49858,97.04026,93.76942
,,7.867,90.49721,97.0428,93.77
,,7.857,90.49584,97.04551,93.77068
,,7.847,90.49449,97.04819,93.77134
,,7.837,90.49314,97.05084,93.77199
,,7.826,90.4918,97.05346,93.77263
,,7.817,90.49047,97.05587,93.77317
,,7.807,90.48914,97.05843,93.77379
,,7.797,90.48783,97.06097,93.7744
,,7.787,90.48651,97.06347,93.77499
,,7.777,90.48521,97.06577,93.77549
,,7.767,90.48391,97.06822,93.77607
,,7.757,90.48262,97.07064,93.77663
,,7.747,90.48134,97.07302,93.77718
,,7.737,90.48006,97.07521,93.77764
,,7.727,90.47879,97.07754,93.77817
,,7.717,90.47753,97.07984,93.77868
,,7.707,90.47695,97.0821,93.77953
,,7.697,90.47992,97.08418,93.78205
,,7.687,90.48265,97.08638,93.78452
,,7.677,90.48553,97.08856,93.78704
,,7.667,90.49,97.0907,93.79035
,,7.657,90.49564,97.09266,93.79415
,,7.647,90.50287,97.09474,93.7988
,,7.637,90.51157,97.09678,93.80418
,,7.627,90.51679,97.0988,93.80779
,,7.617,90.51962,97.10064,93.81013
,,7.607,90.52078,97.10259,93.81168
,,7.597,90.52305,97.10451,93.81378
,,7.587,90.52493,97.10626,93.8156
,,7.577,90.52679,97.10811,93.81745
,,7.567,90.52982,97.10993,93.81988
,,7.557,91.7897,97.11172,94.45071
,,7.547,91.86403,97.11335,94.48869
,,7.537,91.90227,97.11507,94.50867
,,7.527,91.87696,97.11676,94.49686
,,7.517,91.76904,97.11829,94.44367
,,7.507,91.67178,97.11991,94.39585
,,7.497,91.6489,97.1215,94.3852
,,7.487,91.16711,97.12294,94.14502
,,7.477,91.30369,97.12446,94.21408
,,7.467,91.8984,97.12594,94.51217
,,7.457,91.98703,97.12739,94.55721
,,7.447,92.07298,97.1287,94.60084
,,7.437,92.15801,97.13008,94.64405
,,7.427,92.24045,97.13143,94.68594
,,7.417,92.32005,97.13265,94.72635
,,7.407,92.39934,97.13392,94.76663
,,7.397,92.47587,97.13516,94.80552
,,7.387,92.54864,97.13628,94.84246
,,7.377,92.62319,97.13745,94.88032
,,7.367,92.76651,97.13858,94.95254
,,7.357,92.89451,97.1396,95.01706
,,7.347,93.02701,97.14067,95.08384
,,7.337,93.15409,97.14169,95.14789
,,7.327,93.26733,97.14261,95.20497
,,7.317,93.38428,97.14357,95.26392
,,7.307,93.49616,97.14448,95.32032
,,7.297,93.59559,97.1453,95.37045
,,7.287,93.698,97.14615,95.42207
,,7.277,93.79566,97.14696,95.47131
,,7.267,93.8822,97.14767,95.51494
,,7.257,93.97103,97.14841,95.55972
,,7.247,94.04956,97.14906,95.59931
,,7.237,94.12996,97.14972,95.63984
,,7.227,94.20615,97.15034,95.67825
,,7.217,94.27322,97.15089,95.71205
,,7.207,94.34157,97.15144,95.74651
,,7.197,94.40602,97.15195,95.77898
,,7.187,94.46244,97.15239,95.80742
,,7.177,94.51962,97.15283,95.83623
,,7.167,94.56947,97.1532,95.86134
,,7.157,94.61975,97.15356,95.88666
,,7.147,94.66659,97.15389,95.91024
,,7.137,94.70708,97.15416,95.93062
,,7.127,94.74755,97.1544,95.95098
,,7.117,94.78485,97.15461,95.96973
,,7.107,94.81673,97.15477,95.98575
,,7.097,94.84817,97.15491,96.00154
,,7.087,94.87475,97.155,96.01487
,,7.077,94.90065,97.15506,96.02785
,,7.067,94.9238,97.15507,96.03944
,,7.057,94.94291,97.15506,96.04899
,,7.047,94.961,97.155,96.058
,,7.037,94.97555,97.15491,96.06523
,,7.027,94.98887,97.15477,96.07182
,,7.017,94.99983,97.1546,96.07722
,,7.007,95.00797,97.1544,96.08119
,,6.997,95.0146,97.15415,96.08438
,,6.987,95.01885,97.15388,96.08637
,,6.977,95.02143,97.15355,96.08749
,,6.968,95.02204,97.15321,96.08763
,,6.957,95.02084,97.1528,96.08682
,,6.947,95.01778,97.15236,96.08507
,,6.937,95.01333,97.15191,96.08262
,,6.927,95.00687,97.15138,96.07913
,,6.917,94.99939,97.15086,96.07512
,,6.907,94.98979,97.15026,96.07002
,,6.898,94.97949,97.14966,96.06457
,,6.887,94.96698,97.14898,96.05798
,,6.877,94.95305,97.14826,96.05065
,,6.867,94.9389,97.14755,96.04322
,,6.857,94.9224,97.14675,96.03458
,,6.847,94.90598,97.14597,96.02597
,,6.837,94.88714,97.14509,96.01612
