,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,13.473,99.45792,96.29688,97.8774
,,13.463,99.44991,96.29386,97.87189
,,13.454,99.44175,96.29086,97.86631
,,13.444,99.43344,96.28788,97.86066
,,13.434,99.42498,96.28492,97.85495
,,13.423,99.41583,96.28179,97.84881
,,13.413,99.40707,96.27887,97.84297
,,13.404,99.39816,96.27596,97.83706
,,13.394,99.3891,96.27308,97.83109
,,13.384,99.37989,96.27022,97.82505
,,13.374,99.37053,96.26737,97.81895
,,13.364,99.36103,96.26455,97.81279
,,13.353,99.35078,96.26157,97.80617
,,13.344,99.34097,96.25878,97.79988
,,13.334,99.33102,96.25602,97.79352
,,13.324,99.32093,96.25328,97.78711
,,13.314,99.31069,96.25056,97.78063
,,13.304,99.30031,96.24786,97.77408
,,13.294,99.28978,96.24518,97.76748
,,13.284,99.27911,96.24252,97.76082
,,13.274,99.2683,96.23988,97.75409
,,13.263,99.25666,96.2371,97.74688
,,13.253,99.24555,96.23451,97.74003
,,13.244,99.2343,96.23194,97.73312
,,13.234,99.22291,96.22938,97.72615
,,13.224,99.21138,96.22686,97.71912
,,13.214,99.19971,96.22435,97.71203
,,13.204,99.1879,96.22186,97.70488
,,13.194,99.17595,96.2194,97.69767
,,13.184,99.16386,96.21696,97.69041
,,13.174,99.15163,96.21454,97.68308
,,13.164,99.13926,96.21214,97.6757
,,13.154,99.12676,96.20977,97.66826
,,13.144,99.11412,96.20742,97.66077
,,13.134,99.10134,96.20509,97.65321
,,13.124,99.08842,96.20278,97.6456
,,13.114,99.07537,96.2005,97.63794
,,13.104,99.06219,96.19824,97.63021
,,13.094,99.04887,96.196,97.62244
,,13.084,99.03541,96.19379,97.6146
,,13.074,99.02182,96.1916,97.60671
,,13.064,99.0081,96.18943,97.59877
,,13.054,98.99425,96.18729,97.59077
,,13.044,98.98114,96.1853,97.58322
,,13.034,98.96703,96.18321,97.57512
,,13.024,98.95279,96.18113,97.56696
,,13.014,98.93842,96.17908,97.55875
,,13.004,98.92391,96.17706,97.55049
,,12.994,98.90928,96.17506,97.54217
,,12.984,98.89452,96.17308,97.5338
,,12.974,98.87963,96.17113,97.52538
,,12.964,98.86461,96.16921,97.51691
,,12.954,98.84947,96.1673,97.50839
,,12.944,98.83515,96.16554,97.50035
,,12.934,98.81976,96.16369,97.49173
,,12.924,98.80425,96.16186,97.48305
,,12.914,98.7886,96.16005,97.47433
,,12.904,98.77284,96.15827,97.46556
,,12.894,98.75695,96.15652,97.45673
,,12.884,98.74194,96.1549,97.44842
,,12.874,98.72581,96.15319,97.4395
,,12.864,98.70955,96.15152,97.43053
,,12.854,98.69318,96.14986,97.42152
,,12.844,98.67668,96.14823,97.41246
,,12.834,98.66007,96.14663,97.40335
,,12.824,98.64438,96.14515,97.39477
,,12.814,98.62753,96.1436,97.38557
,,12.804,98.61057,96.14208,97.37632
,,12.794,98.59348,96.14058,97.36703
,,12.784,98.57736,96.13919,97.35827
,,12.774,98.56004,96.13774,97.34889
,,12.764,98.54261,96.13632,97.33947
,,12.754,98.52507,96.13493,97.33
,,12.744,98.50851,96.13364,97.32108
,,12.734,98.49074,96.1323,97.31152
,,12.724,98.47286,96.13098,97.30192
,,12.714,98.45487,96.12969,97.29228
,,12.704,98.43789,96.1285,97.2832
,,12.694,98.41968,96.12726,97.27347
,,12.684,98.40135,96.12605,97.2637
,,12.674,98.38407,96.12494,97.25451
,,12.664,98.36553,96.12378,97.24466
,,12.654,98.34688,96.12265,97.23477
,,12.644,98.32812,96.12155,97.22484
,,12.634,98.31044,96.12054,97.21549
,,12.624,98.29147,96.11949,97.20548
,,12.614,98.2724,96.11846,97.19543
,,12.604,98.25442,96.11753,97.18597
,,12.594,98.23514,96.11656,97.17585
,,12.584,98.21697,96.11567,97.16632
,,12.574,98.19748,96.11476,97.15612
,,12.564,98.1779,96.11387,97.14588
,,12.554,98.15944,96.11306,97.13625
,,12.544,98.13966,96.11223,97.12594
,,12.534,98.11977,96.11142,97.11559
,,12.524,98.10103,96.11069,97.10586
,,12.514,98.08095,96.10994,97.09544
,,12.504,98.06203,96.10926,97.08565
,,12.494,98.04176,96.10857,97.07516
,,12.484,98.02138,96.1079,97.06464
,,12.474,98.00219,96.1073,97.05474
,,12.464,97.98163,96.10668,97.04416
,,12.454,97.96227,96.10614,97.0342
,,12.444,97.94152,96.10558,97.02355
,,12.435,97.92198,96.10508,97.01353
,,12.424,97.90105,96.10458,97.00282
,,12.414,97.88003,96.10411,96.99207
,,12.404,97.86023,96.10369,96.98196
,,12.394,97.83903,96.10327,96.97115
,,12.384,97.81907,96.10291,96.96099
,,12.374,97.79769,96.10255,96.95012
,,12.364,97.77756,96.10223,96.9399
,,12.354,97.75601,96.10193,96.92897
,,12.344,97.73572,96.10167,96.9187
,,12.334,97.714,96.10142,96.90771
,,12.324,97.69356,96.10122,96.89739
,,12.314,97.67167,96.10102,96.88634
,,12.304,97.65106,96.10087,96.87597
,,12.294,97.62901,96.10074,96.86487
,,12.284,97.60825,96.10064,96.85445
,,12.274,97.58604,96.10056,96.8433
,,12.264,97.56513,96.10051,96.83282
,,12.254,97.54275,96.10049,96.82162
,,12.244,97.5217,96.1005,96.8111
,,12.235,97.50058,96.10053,96.80056
,,12.224,97.47797,96.1006,96.78928
,,12.215,97.4567,96.10068,96.77869
,,12.204,97.43394,96.1008,96.76737
,,12.194,97.41253,96.10095,96.75674
,,12.184,97.38963,96.10112,96.74537
,,12.174,97.36808,96.10132,96.7347
,,12.165,97.34647,96.10154,96.724
,,12.154,97.32334,96.1018,96.71257
,,12.145,97.30159,96.10208,96.70184
,,12.134,97.27833,96.1024,96.69036
,,12.124,97.25645,96.10273,96.67959
,,12.115,97.23451,96.10309,96.6688
,,12.104,97.21104,96.1035,96.65727
,,12.095,97.18897,96.1039,96.64644
,,12.084,97.16536,96.10437,96.63487
,,12.074,97.14317,96.10484,96.624
,,12.065,97.12092,96.10533,96.61312
,,12.054,97.09712,96.10588,96.6015
,,12.044,97.07475,96.10642,96.59058
,,12.035,97.05232,96.10699,96.57966
,,12.024,97.02833,96.10763,96.56798
,,12.014,97.00578,96.10826,96.55702
,,12.005,96.98318,96.10891,96.54605
,,11.994,96.95902,96.10964,96.53433
,,11.984,96.9363,96.11034,96.52332
,,11.975,96.91354,96.11108,96.51231
,,11.964,96.8892,96.11189,96.50054
,,11.954,96.86633,96.11267,96.4895
,,11.945,96.8434,96.11349,96.47845
,,11.935,96.82043,96.11433,96.46738
,,11.924,96.79587,96.11525,96.45556
,,11.914,96.77279,96.11615,96.44447
,,11.905,96.74967,96.11707,96.43337
,,11.894,96.72495,96.11808,96.42152
,,11.884,96.70173,96.11906,96.4104
,,11.875,96.67847,96.12006,96.39926
,,11.865,96.65516,96.12109,96.38812
,,11.854,96.63024,96.12222,96.37623
,,11.844,96.60684,96.1233,96.36507
,,11.835,96.58339,96.12441,96.3539
,,11.825,96.5599,96.12555,96.34272
,,11.815,96.53637,96.12671,96.33154
,,11.804,96.51123,96.12798,96.3196
,,11.794,96.48761,96.1292,96.3084
,,11.785,96.46396,96.13044,96.2972
,,11.775,96.44027,96.13171,96.28599
,,11.764,96.41495,96.13309,96.27402
,,11.754,96.39118,96.13442,96.2628
,,11.745,96.36737,96.13577,96.25157
,,11.735,96.34353,96.13714,96.24033
,,11.725,96.31965,96.13854,96.2291
,,11.715,96.29574,96.13997,96.21785
,,11.704,96.27019,96.14153,96.20586
,,11.694,96.24621,96.14301,96.19461
,,11.685,96.22219,96.14452,96.18335
,,11.675,96.19814,96.14605,96.1721
,,11.665,96.17407,96.14761,96.16084
,,11.655,96.14996,96.1492,96.14958
,,11.644,96.12421,96.15092,96.13757
,,11.634,96.10004,96.15256,96.1263
,,11.625,96.07585,96.15423,96.11504
,,11.615,96.05162,96.15592,96.10377
,,11.605,96.02737,96.15764,96.09251
,,11.595,96.00309,96.15939,96.08124
,,11.585,96.07879,96.16116,96.11997
,,11.575,96.05447,96.16295,96.10871
,,11.565,96.03012,96.16477,96.09745
,,11.554,96.01712,96.16674,96.09193
,,11.544,96.03799,96.16862,96.1033
,,11.535,96.04232,96.17052,96.10642
,,11.525,96.04003,96.17245,96.10624
,,11.515,96.03442,96.1744,96.10441
,,11.505,96.04121,96.17638,96.10879
,,11.495,96.04324,96.17838,96.11081
,,11.485,96.04209,96.18041,96.11125
,,11.475,96.03872,96.18246,96.11059
,,11.465,96.04282,96.18454,96.11368
,,11.455,96.04419,96.18664,96.11542
,,11.445,96.04346,96.18877,96.11612
,,11.435,96.04108,96.19093,96.116
,,11.425,96.04404,96.19311,96.11857
,,11.415,96.0451,96.19531,96.1202
,,11.405,96.04458,96.19754,96.12106
,,11.395,96.04274,96.1998,96.12127
,,11.385,96.03981,96.20208,96.12094
,,11.375,96.03593,96.20438,96.12016
,,11.365,96.03125,96.20671,96.11898
,,11.355,96.02587,96.20906,96.11747
,,11.345,96.01989,96.21144,96.11567
,,11.335,96.01338,96.21385,96.11361
,,11.325,96.0064,96.21627,96.11134
,,11.315,95.999,96.21873,96.10886
,,11.305,95.99124,96.2212,96.10622
,,11.295,95.98315,96.22371,96.10343
,,11.285,95.97477,96.22623,96.1005
,,11.275,95.96612,96.22878,96.09745
,,11.265,95.95723,96.23136,96.09429
,,11.255,95.94812,96.23395,96.09104
,,11.245,95.93882,96.23658,96.0877
,,11.235,95.92934,96.23922,96.08428
,,11.225,95.91969,96.24189,96.08079
,,11.215,95.90989,96.24459,96.07724
,,11.205,95.89996,96.24731,96.07363
,,11.195,95.88989,96.25005,96.06997
,,11.185,95.87971,96.25281,96.06626
,,11.175,95.86942,96.2556,96.06251
,,11.165,95.85903,96.25841,96.05872
,,11.155,95.84855,96.26125,96.0549
,,11.145,95.83802,96.26392,96.05097
,,11.135,95.82741,96.2668,96.0471
,,11.125,95.81672,96.2697,96.04321
,,11.115,95.80595,96.27263,96.03929
,,11.105,95.79513,96.27558,96.03535
,,11.095,95.78424,96.27855,96.03139
,,11.085,95.77329,96.28155,96.02742
,,11.075,95.76229,96.28457,96.02343
,,11.065,95.75123,96.28761,96.01942
,,11.055,95.74016,96.29047,96.01532
,,11.045,95.72905,96.29355,96.0113
,,11.035,95.71789,96.29666,96.00727
,,11.025,95.70669,96.29979,96.00324
,,11.015,95.69545,96.30294,95.9992
,,11.005,95.68418,96.30611,95.99515
,,10.995,95.6729,96.3091,95.991
,,10.985,95.66159,96.31231,95.98695
,,10.975,95.65025,96.31555,95.9829
,,10.965,95.63888,96.31881,95.97884
,,10.955,95.62748,96.32209,95.97479
,,10.945,95.61606,96.3254,95.97073
,,10.935,95.60464,96.3285,95.96657
,,10.925,95.59319,96.33184,95.96252
,,10.915,95.58173,96.33521,95.95847
,,10.905,95.57024,96.33859,95.95442
,,10.895,95.55874,96.342,95.95037
,,10.885,95.54724,96.3452,95.94622
,,10.875,95.53572,96.34865,95.94218
,,10.865,95.52419,96.35212,95.93815
,,10.855,95.51264,96.35561,95.93412
,,10.845,95.50107,96.35912,95.9301
,,10.835,95.48952,96.36241,95.92596
,,10.825,95.47795,96.36596,95.92196
,,10.815,95.46637,96.36953,95.91795
,,10.805,95.45478,96.37312,95.91395
,,10.795,95.4432,96.37649,95.90984
,,10.785,95.43161,96.38012,95.90586
,,10.775,95.42001,96.38376,95.90189
,,10.765,95.4084,96.38743,95.89791
,,10.755,95.3968,96.39087,95.89384
,,10.745,95.3852,96.39458,95.88989
,,10.735,95.37358,96.3983,95.88594
,,10.725,95.36199,96.40179,95.88189
,,10.715,95.35038,96.40555,95.87797
,,10.705,95.33877,96.40933,95.87405
,,10.695,95.32715,96.41313,95.87014
,,10.685,95.31555,96.41669,95.86612
,,10.675,95.30395,96.42053,95.86224
,,10.665,95.29234,96.42438,95.85836
,,10.655,95.28074,96.42799,95.85437
,,10.645,95.26915,96.43188,95.85051
,,10.635,95.25755,96.43579,95.84667
,,10.626,95.24596,96.43945,95.84271
,,10.615,95.23438,96.44339,95.83888
,,10.605,95.22279,96.44735,95.83507
,,10.595,95.2112,96.45132,95.83126
,,10.585,95.19963,96.45505,95.82734
,,10.575,95.18806,96.45906,95.82356
,,10.566,95.17651,96.46281,95.81966
,,10.555,95.16495,96.46686,95.8159
,,10.545,95.1534,96.47091,95.81216
,,10.536,95.14186,96.47472,95.80829
,,10.525,95.13033,96.47881,95.80457
,,10.515,95.11879,96.48291,95.80085
,,10.506,95.10728,96.48676,95.79702
,,10.495,95.09577,96.4909,95.79333
,,10.485,95.08426,96.49505,95.78966
,,10.475,95.07276,96.49895,95.78586
,,10.465,95.06128,96.50313,95.7822
,,10.456,95.04981,96.50705,95.77843
,,10.445,95.03834,96.51126,95.7748
,,10.435,95.02688,96.51549,95.77119
,,10.426,95.01543,96.51946,95.76744
,,10.415,95.00399,96.52371,95.76385
,,10.406,94.99257,96.5277,95.76014
,,10.395,94.98116,96.53199,95.75657
,,10.385,94.96975,96.53629,95.75302
,,10.375,94.95836,96.54032,95.74934
,,10.365,94.94697,96.54465,95.74581
,,10.356,94.93561,96.5487,95.74216
,,10.345,94.92425,96.55306,95.73866
,,10.336,94.91291,96.55714,95.73502
,,10.325,94.90158,96.56152,95.73155
,,10.315,94.89026,96.56592,95.72809
,,10.306,94.87895,96.57003,95.72449
,,10.295,94.86766,96.57445,95.72105
,,10.286,94.85638,96.57859,95.71749
,,10.275,94.84511,96.58304,95.71407
,,10.266,94.83386,96.5872,95.71053
,,10.255,94.82262,96.59167,95.70715
,,10.246,94.8114,96.59586,95.70363
,,10.235,94.80019,96.60035,95.70027
,,10.226,94.789,96.60456,95.69678
,,10.215,94.77782,96.60907,95.69345
,,10.206,94.76666,96.6133,95.68998
,,10.195,94.75551,96.61784,95.68668
,,10.185,94.74438,96.62239,95.68338
,,10.175,94.73326,96.62665,95.67995
,,10.165,94.72215,96.63122,95.67669
,,10.155,94.71107,96.6355,95.67328
,,10.145,94.69999,96.64009,95.67004
,,10.135,94.68894,96.64439,95.66666
,,10.126,94.67791,96.6487,95.6633
,,10.115,94.66689,96.65332,95.6601
,,10.106,94.65589,96.65764,95.65677
,,10.095,94.6449,96.66228,95.65359
,,10.086,94.63394,96.66663,95.65028
,,10.075,94.62305,96.67129,95.64717
,,10.066,94.6123,96.67564,95.64397
,,10.055,94.60169,96.68032,95.64101
,,10.046,94.59122,96.6847,95.63796
,,10.035,94.58089,96.68939,95.63514
,,10.026,94.57069,96.69378,95.63224
,,10.015,94.56062,96.69849,95.62956
,,10.006,94.55068,96.7029,95.62679
,,9.996,94.54087,96.70731,95.62409
,,9.985,94.53118,96.71204,95.62161
,,9.976,94.52161,96.71647,95.61904
,,9.965,94.51216,96.72122,95.61669
,,9.956,94.50282,96.72566,95.61424
,,9.945,94.4936,96.73042,95.61201
,,9.936,94.48449,96.73487,95.60968
,,9.926,94.4755,96.73933,95.60741
,,9.915,94.46661,96.74411,95.60536
,,9.906,94.45783,96.74858,95.60321
,,9.895,94.44915,96.75338,95.60126
,,9.886,94.44057,96.75786,95.59922
,,9.876,94.4321,96.76234,95.59722
,,9.865,94.42373,96.76716,95.59544
,,9.856,94.41545,96.77165,95.59355
,,9.845,94.40727,96.77647,95.59187
,,9.836,94.39918,96.78098,95.59008
,,9.826,94.39118,96.78549,95.58833
,,9.815,94.38328,96.79032,95.5868
,,9.806,94.37546,96.79484,95.58515
,,9.796,94.36774,96.79936,95.58355
,,9.786,94.3601,96.80421,95.58215
,,9.776,94.35254,96.80874,95.58064
,,9.766,94.34507,96.81327,95.57917
,,9.756,94.33768,96.81813,95.5779
,,9.746,94.33037,96.82266,95.57651
,,9.735,94.32314,96.82753,95.57533
,,9.726,94.31598,96.83207,95.57403
,,9.716,94.30891,96.83662,95.57276
,,9.705,94.30191,96.84149,95.5717
,,9.696,94.29498,96.84604,95.57051
,,9.686,94.28813,96.85059,95.56936
,,9.675,94.28135,96.85547,95.56841
,,9.666,94.27464,96.86002,95.56733
,,9.656,94.26801,96.86458,95.56629
,,9.646,94.26144,96.86914,95.56529
,,9.636,94.25493,96.87402,95.56448
,,9.626,94.2485,96.87858,95.56354
,,9.616,94.24213,96.88314,95.56263
,,9.606,94.23582,96.88802,95.56192
,,9.596,94.22958,96.89259,95.56108
,,9.586,94.2234,96.89715,95.56027
,,9.575,94.21729,96.90203,95.55966
,,9.566,94.21123,96.90659,95.55891
,,9.556,94.20523,96.91115,95.55819
,,9.546,94.1993,96.91571,95.5575
,,9.536,94.19342,96.9206,95.55701
,,9.526,94.1876,96.92515,95.55637
,,9.516,94.18183,96.92971,95.55577
,,9.506,94.17612,96.93426,95.55519
,,9.496,94.17047,96.93914,95.5548
,,9.486,94.16487,96.94369,95.55428
,,9.476,94.15932,96.94824,95.55378
,,9.466,94.15382,96.95312,95.55347
,,9.456,94.14838,96.95766,95.55302
,,9.446,94.14299,96.9622,95.5526
,,9.436,94.13765,96.96674,95.5522
,,9.426,94.13236,96.97128,95.55182
,,9.416,94.12712,96.97614,95.55163
,,9.406,94.12192,96.98067,95.5513
,,9.396,94.11678,96.9852,95.55099
,,9.386,94.11168,96.98972,95.5507
,,9.376,94.10662,96.99457,95.5506
,,9.366,94.10162,96.99908,95.55035
,,9.356,94.09665,97.0036,95.55012
,,9.346,94.09174,97.0081,95.54992
,,9.336,94.08686,97.01261,95.54974
,,9.326,94.08203,97.01743,95.54973
,,9.316,94.07724,97.02192,95.54958
,,9.306,94.0725,97.02641,95.54945
,,9.296,94.06779,97.0309,95.54934
,,9.286,94.06313,97.03537,95.54925
,,9.276,94.05851,97.04017,95.54934
,,9.266,94.05393,97.04463,95.54928
,,9.256,94.04938,97.04909,95.54924
,,9.246,94.04488,97.05355,95.54921
,,9.236,94.04041,97.058,95.54921
,,9.226,94.03599,97.06276,95.54937
,,9.216,94.0316,97.06719,95.54939
,,9.206,94.02724,97.07162,95.54943
,,9.196,94.02293,97.07604,95.54948
,,9.186,94.01865,97.08045,95.54955
,,9.176,94.0144,97.08486,95.54963
,,9.166,94.0102,97.08957,95.54988
,,9.156,94.00602,97.09396,95.54999
,,9.146,94.00188,97.09835,95.55011
,,9.136,93.99777,97.10272,95.55025
,,9.126,93.9937,97.10709,95.55039
,,9.116,93.98966,97.11144,95.55055
,,9.106,93.98566,97.11579,95.55072
,,9.096,93.98168,97.12044,95.55106
,,9.086,93.97774,97.12477,95.55126
,,9.076,93.97383,97.12909,95.55146
,,9.066,93.96995,97.1334,95.55168
,,9.056,93.9661,97.13771,95.5519
,,9.046,93.96228,97.142,95.55214
,,9.036,93.95849,97.14628,95.55239
,,9.026,93.95473,97.15055,95.55264
,,9.016,93.951,97.15481,95.55291
,,9.006,93.9473,97.15937,95.55333
,,8.996,93.94363,97.1636,95.55362
,,8.986,93.93999,97.16783,95.55391
,,8.976,93.93637,97.17205,95.55421
,,8.966,93.93279,97.17625,95.55452
,,8.956,93.92923,97.18045,95.55484
,,8.946,93.92569,97.18463,95.55516
,,8.936,93.92219,97.1888,95.55549
,,8.926,93.91871,97.19296,95.55583
,,8.916,93.91525,97.1971,95.55618
,,8.906,93.91182,97.20124,95.55653
,,8.897,93.90842,97.20536,95.55689
,,8.886,93.90504,97.20976,95.5574
,,8.876,93.90169,97.21385,95.55777
,,8.866,93.89837,97.21793,95.55815
,,8.856,93.89506,97.222,95.55853
,,8.846,93.89178,97.22605,95.55892
,,8.836,93.88853,97.23009,95.55931
,,8.826,93.8853,97.23412,95.55971
,,8.816,93.88209,97.23813,95.56011
,,8.806,93.87891,97.24213,95.56052
,,8.796,93.87574,97.24611,95.56093
,,8.786,93.87261,97.25008,95.56134
,,8.776,93.86949,97.25403,95.56176
,,8.766,93.8664,97.25797,95.56218
,,8.756,93.86332,97.26189,95.56261
,,8.746,93.86027,97.2658,95.56304
,,8.736,93.85724,97.26969,95.56347
,,8.726,93.85424,97.27357,95.5639
,,8.716,93.85125,97.27743,95.56434
,,8.706,93.84828,97.28127,95.56478
,,8.696,93.84534,97.2851,95.56522
,,8.686,93.84241,97.28891,95.56566
,,8.676,93.83951,97.2927,95.5661
,,8.667,93.83662,97.29648,95.56655
,,8.657,93.83376,97.30024,95.567
,,8.647,93.83091,97.30398,95.56745
,,8.637,93.82809,97.30771,95.5679
,,8.627,93.82528,97.31141,95.56835
,,8.617,93.82249,97.3151,95.5688
,,8.606,93.81972,97.31877,95.56925
,,8.596,93.81697,97.32243,95.5697
,,8.586,93.81424,97.32606,95.57015
,,8.576,93.81152,97.32968,95.5706
,,8.566,93.80883,97.33328,95.57105
,,8.556,93.80615,97.33685,95.5715
,,8.546,93.80349,97.34041,95.57195
,,8.536,93.80085,97.34395,95.5724
,,8.526,93.79822,97.34748,95.57285
,,8.516,93.79561,97.35098,95.57329
,,8.506,93.79302,97.35446,95.57374
,,8.496,93.79238,97.35792,95.57515
,,8.486,93.79173,97.36136,95.57655
,,8.476,93.79109,97.36478,95.57794
,,8.466,93.79046,97.36818,95.57932
,,8.456,93.78982,97.37156,95.58069
,,8.446,93.78919,97.37492,95.58205
,,8.436,93.78855,97.37826,95.58341
,,8.427,93.78792,97.38134,95.58463
,,8.417,93.78729,97.38463,95.58596
,,8.407,93.78666,97.38791,95.58729
,,8.397,93.78604,97.39116,95.5886
,,8.387,93.78542,97.39439,95.58991
,,8.377,93.78479,97.3976,95.5912
,,8.366,93.78417,97.40079,95.59248
,,8.356,93.78355,97.40396,95.59376
,,8.346,93.78294,97.4071,95.59502
,,8.336,93.78232,97.41022,95.59627
,,8.326,93.78171,97.41331,95.59751
,,8.316,93.7811,97.41639,95.59874
,,8.307,93.78049,97.41922,95.59985
,,8.297,93.77988,97.42225,95.60106
,,8.287,93.77927,97.42525,95.60226
,,8.277,93.77867,97.42824,95.60345
,,8.267,93.77806,97.43119,95.60463
,,8.256,93.77746,97.43413,95.60579
,,8.246,93.77686,97.43704,95.60695
,,8.236,93.77626,97.43992,95.60809
,,8.226,93.77567,97.44278,95.60922
,,8.217,93.77507,97.44541,95.61024
,,8.207,93.77448,97.44823,95.61135
,,8.197,93.77388,97.45101,95.61245
,,8.187,93.77329,97.45378,95.61353
,,8.177,93.7727,97.45651,95.61461
,,8.166,93.77212,97.45922,95.61567
,,8.156,93.77153,97.46191,95.61672
,,8.147,93.77095,97.46438,95.61766
,,8.137,93.77036,97.46702,95.61869
,,8.127,93.76978,97.46963,95.6197
,,8.117,93.7692,97.47221,95.62071
,,8.107,93.76862,97.47477,95.6217
,,8.096,93.76805,97.4773,95.62267
,,8.086,93.76747,97.4798,95.62364
,,8.077,93.7669,97.4821,95.6245
,,8.067,93.76633,97.48455,95.62544
,,8.057,93.76576,97.48698,95.62637
,,8.047,93.76519,97.48938,95.62728
,,8.036,93.76462,97.49175,95.62818
,,8.026,93.76405,97.49409,95.62907
,,8.017,93.76349,97.49624,95.62986
,,8.007,93.76292,97.49853,95.63073
,,7.997,93.76236,97.50079,95.63157
,,7.987,93.7618,97.50302,95.63241
,,7.976,93.76124,97.50523,95.63323
,,7.967,93.76068,97.50725,95.63397
,,7.957,93.76013,97.5094,95.63476
,,7.947,93.75957,97.51152,95.63555
,,7.937,93.75902,97.51361,95.63631
,,7.927,93.75847,97.51567,95.63707
,,7.916,93.75792,97.51771,95.63781
,,7.907,93.75737,97.51957,95.63847
,,7.897,93.75682,97.52155,95.63918
,,7.887,93.75627,97.5235,95.63988
,,7.877,93.75573,97.52541,95.64057
,,7.867,93.75518,97.52717,95.64118
,,7.857,93.75464,97.52903,95.64184
,,7.847,93.7541,97.53086,95.64248
,,7.837,93.75356,97.53266,95.64311
,,7.826,93.75302,97.53443,95.64373
,,7.817,93.75248,97.53605,95.64427
,,7.807,93.75195,97.53776,95.64486
,,7.797,93.75141,97.53944,95.64543
,,7.787,93.75088,97.54109,95.64599
,,7.777,93.75035,97.5426,95.64647
,,7.767,93.74982,97.54419,95.647
,,7.757,93.74929,97.54575,95.64752
,,7.747,93.74876,97.54728,95.64802
,,7.737,93.74824,97.54867,95.64846
,,7.727,93.74772,97.55014,95.64893
,,7.717,93.86223,97.55158,95.70691
,,7.707,93.86771,97.55299,95.71035
,,7.697,93.87376,97.55426,95.71401
,,7.687,93.88048,97.55561,95.71804
,,7.677,93.88797,97.55692,95.72244
,,7.667,93.89637,97.5582,95.72728
,,7.657,93.90583,97.55936,95.7326
,,7.647,93.91658,97.56058,95.73858
,,7.637,93.92887,97.56177,95.74532
,,7.627,93.94308,97.56292,95.753
,,7.617,93.95967,97.56396,95.76182
,,7.607,93.9793,97.56506,95.77218
,,7.597,94.00164,97.56611,95.78388
,,7.587,94.02664,97.56707,95.79686
,,7.577,94.0546,97.56806,95.81133
,,7.567,94.08616,97.56903,95.82759
,,7.557,94.12259,97.56996,95.84627
,,7.547,94.16633,97.57079,95.86856
,,7.537,94.22238,97.57165,95.89702
,,7.527,94.30252,97.57249,95.9375
,,7.517,94.44224,97.57323,96.00773
,,7.507,94.81926,97.574,96.19663
,,7.497,94.8548,97.57473,96.21477
,,7.487,94.89179,97.57539,96.23359
,,7.477,94.93041,97.57606,96.25323
,,7.467,94.97093,97.57669,96.27381
,,7.457,95.01366,97.57729,96.29548
,,7.447,95.05901,97.57782,96.31842
,,7.437,95.10753,97.57836,96.34295
,,7.427,95.1596,97.57886,96.36923
,,7.417,95.21611,97.5793,96.39771
,,7.407,95.27827,97.57974,96.42901
,,7.397,95.34777,97.58014,96.46396
,,7.387,95.42705,97.58049,96.50377
,,7.377,95.51977,97.58082,96.5503
,,7.367,95.6317,97.58113,96.60641
,,7.357,95.77241,97.58138,96.67689
,,7.347,95.95918,97.58161,96.7704
,,7.337,96.22654,97.58182,96.90418
,,7.327,96.35669,97.58197,96.96933
,,7.317,96.38083,97.58211,96.98147
,,7.307,96.49027,97.58221,97.03624
,,7.297,96.5635,97.58227,97.07289
,,7.287,96.61605,97.58231,97.09918
,,7.277,96.933,97.58231,97.25766
,,7.267,96.93467,97.58228,97.25847
,,7.257,96.93634,97.58221,97.25927
,,7.247,96.93801,97.58211,97.26006
,,7.237,96.93969,97.58198,97.26083
,,7.227,96.94137,97.58181,97.26159
,,7.217,96.94305,97.58162,97.26234
,,7.207,96.94474,97.58139,97.26306
,,7.197,96.94643,97.58111,97.26377
,,7.187,96.94812,97.58083,97.26447
,,7.177,96.94982,97.58049,97.26515
,,7.167,96.95152,97.58015,97.26583
,,7.157,96.95322,97.57974,97.26648
,,7.147,96.95492,97.5793,97.26711
,,7.137,96.95663,97.57886,97.26774
,,7.127,96.95835,97.57835,97.26835
,,7.117,96.96006,97.5778,97.26893
,,7.107,96.96178,97.57727,97.26952
,,7.097,96.96351,97.57666,97.27008
,,7.087,96.96523,97.57606,97.27064
,,7.077,96.96696,97.57538,97.27117
,,7.067,96.96869,97.57466,97.27168
,,7.057,96.97043,97.57397,97.2722
,,7.047,96.97217,97.57319,97.27268
,,7.037,96.97392,97.57243,97.27317
,,7.027,96.97566,97.57158,97.27362
,,7.017,96.97741,97.5707,97.27406
,,7.007,96.97917,97.56985,97.27451
,,6.997,96.98093,97.5689,97.27491
,,6.987,96.98269,97.56798,97.27533
,,6.977,96.98445,97.56696,97.27571
,,6.968,96.98622,97.56599,97.2761
,,6.957,96.98799,97.5649,97.27645
,,6.947,96.98977,97.56378,97.27677
,,6.937,96.99155,97.56271,97.27713
,,6.927,96.99333,97.56152,97.27743
,,6.917,96.99512,97.56039,97.27775
,,6.907,96.9969,97.55914,97.27802
,,6.898,96.9987,97.55794,97.27832
,,6.887,97.0005,97.55662,97.27856
,,6.877,97.0023,97.55527,97.27878
,,6.867,97.0041,97.55398,97.27904
,,6.857,97.00591,97.55256,97.27923
,,6.847,97.00772,97.55121,97.27946
