,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,14.873,94.4900434246,97.1709962549,95.8305198397
,,14.863,94.4964416438,97.1713214314,95.8338815376
,,14.853,94.5028316114,97.1716496171,95.8372406143
,,14.843,94.5092132357,97.1719808193,95.8405970275
,,14.833,94.5155864235,97.1723151928,95.8439508082
,,14.823,94.521951139,97.1726525977,95.8473018683
,,14.813,94.5283072911,97.1729930409,95.850650166
,,14.803,94.5346547872,97.1733366775,95.8539957323
,,14.793,94.5409935979,97.1736833667,95.8573384823
,,14.783,94.5473236332,97.1740331155,95.8606783744
,,14.773,94.5536448019,97.1743859306,95.8640153662
,,14.763,94.5599570112,97.1747419671,95.8673494891
,,14.753,94.5662602405,97.1751010834,95.870680662
,,14.743,94.5725544007,97.1754632863,95.8740088435
,,14.733,94.578839401,97.175828582,95.8773339915
,,14.723,94.5851151491,97.1761971256,95.8806561374
,,14.713,94.5913816364,97.176568775,95.8839752057
,,14.703,94.5976387757,97.1769435363,95.887291156
,,14.693,94.6038864783,97.1773214157,95.890603947
,,14.683,94.6101246538,97.1777024192,95.8939135365
,,14.673,94.6163532099,97.1780867014,95.8972199557
,,14.663,94.6225721574,97.1784741197,95.9005231386
,,14.653,94.6287814121,97.1788646798,95.9038230459
,,14.643,94.6349808885,97.1792583873,95.9071196379
,,14.633,94.6411704997,97.1796552478,95.9104128738
,,14.623,94.6473501567,97.1800552669,95.9137027118
,,14.613,94.653519768,97.1804585986,95.9169891833
,,14.603,94.6596793811,97.1808650995,95.9202722403
,,14.593,94.665828921,97.181274775,95.923551848
,,14.583,94.6719683129,97.18168763,95.9268279715
,,14.573,94.6780974818,97.1821036697,95.9301005757
,,14.563,94.6842163532,97.1825228988,95.933369626
,,14.553,94.6903248525,97.1829453223,95.9366350874
,,14.543,94.6964229053,97.1833709449,95.9398969251
,,14.533,94.7025104375,97.1837997711,95.9431551043
,,14.523,94.708587375,97.1842318055,95.9464095903
,,14.513,94.7146536438,97.1846670526,95.9496603482
,,14.503,94.72070917,97.1851055167,95.9529073434
,,14.493,94.7267538802,97.1855472021,95.9561505411
,,14.483,94.7327877007,97.1859921128,95.9593899067
,,14.473,94.7388105582,97.1864402529,95.9626254056
,,14.463,94.7448223796,97.1868916263,95.965857003
,,14.453,94.7508230918,97.187346237,95.9690846644
,,14.443,94.7568126219,97.1878040886,95.9723083552
,,14.433,94.7627908972,97.1882651847,95.9755280409
,,14.423,94.7687578451,97.188729529,95.978743687
,,14.413,94.7747133933,97.1891971248,95.981955259
,,14.403,94.7865900015,97.1896679754,95.9881289885
,,14.393,94.7984318338,97.1901420841,95.994286959
,,14.383,94.810238603,97.1906194541,96.0004290286
,,14.373,94.8220100229,97.1911000883,96.0065550556
,,14.363,94.833745808,97.1915839896,96.0126648988
,,14.353,94.845445674,97.1920711608,96.0187584174
,,14.343,94.857109337,97.1925616048,96.0248354709
,,14.333,94.8687365146,97.1930553239,96.0308959192
,,14.323,94.8803269247,97.1935523208,96.0369396227
,,14.313,94.8918835769,97.1940524524,96.0429680147
,,14.303,94.9034029174,97.1945558665,96.0489793919
,,14.293,94.9148846669,97.1950625652,96.054973616
,,14.283,94.9263285472,97.1955725506,96.0609505489
,,14.273,94.9377342812,97.1960858247,96.066910053
,,14.263,94.9491015926,97.1966023893,96.0728519909
,,14.253,94.9604335774,97.1971221021,96.0787778397
,,14.243,94.971726606,97.1976451089,96.0846858575
,,14.233,94.9829804052,97.1981714112,96.0905759082
,,14.223,94.9941947024,97.1987010105,96.0964478564
,,14.213,95.0053692265,97.1992339079,96.1023015672
,,14.203,95.0165071431,97.1997699621,96.1081385526
,,14.193,95.0276047625,97.2003093169,96.1139570397
,,14.183,95.0386618165,97.2008519733,96.1197568949
,,14.174,95.0496780378,97.2013979321,96.125537985
,,14.163,95.0606566464,97.2019470527,96.1313018495
,,14.153,95.0715939063,97.2024994773,96.1370466918
,,14.143,95.0824895535,97.2030552063,96.1427723799
,,14.133,95.093343325,97.2036142402,96.1484787826
,,14.123,95.1041584937,97.2041764392,96.1541674664
,,14.113,95.114931279,97.2047419437,96.1598366113
,,14.104,95.1256614211,97.2053107538,96.1654860875
,,14.093,95.1363522319,97.2058827305,96.1711174812
,,14.083,95.1469998983,97.2064580127,96.1767289555
,,14.074,95.1576041639,97.2070366002,96.1823203821
,,14.063,95.1681683785,97.2076183548,96.1878933666
,,14.053,95.1786886976,97.208203414,96.1934460558
,,14.044,95.1891648683,97.2087917771,96.1989783227
,,14.033,95.1996002775,97.2093833068,96.2044917922
,,14.023,95.2099910504,97.2099781391,96.2099845948
,,14.014,95.2203369376,97.210576273,96.2154566053
,,14.003,95.2306413623,97.2111775721,96.2209094672
,,13.993,95.2409004202,97.2117821707,96.2263412955
,,13.983,95.2511138657,97.2123900675,96.2317519666
,,13.973,95.2612851573,97.213001127,96.2371431422
,,13.964,95.2714103625,97.213615482,96.2425129222
,,13.953,95.281492963,97.2142329976,96.2478629803
,,13.944,95.2915290076,97.2148538055,96.2531914066
,,13.933,95.3015220011,97.2154777715,96.2584998863
,,13.923,95.3114679743,97.2161050262,96.2637865002
,,13.913,95.3213666903,97.2167355672,96.2690511288
,,13.903,95.3312216872,97.2173692617,96.2742954745
,,13.893,95.34102897,97.2180062382,96.2795176041
,,13.883,95.3507920985,97.2186463645,96.2847192315
,,13.874,95.3605070608,97.2192897681,96.2898984144
,,13.863,95.3701774383,97.2199363174,96.2950568778
,,13.854,95.3797992027,97.2205861386,96.3001926706
,,13.843,95.3893759564,97.2212391011,96.3053075287
,,13.834,95.3989036552,97.2218953296,96.3103994924
,,13.823,95.4083859222,97.2225546946,96.3154703084
,,13.813,95.4178186978,97.2232173193,96.3205180086
,,13.803,95.4272056253,97.2238830751,96.3255443502
,,13.793,95.4365426301,97.2245520839,96.330547357
,,13.784,95.4458333754,97.2252242179,96.3355287967
,,13.773,95.4550776633,97.2258994742,96.3404885688
,,13.764,95.4642713975,97.2265779727,96.3454246851
,,13.753,95.4734182702,97.2272595871,96.3503389287
,,13.744,95.4825141713,97.2279444358,96.3552293036
,,13.733,95.491562812,97.2286323933,96.3600976027
,,13.723,95.5005600688,97.2293235768,96.3649418228
,,13.714,95.5095096714,97.2300178616,96.3697637665
,,13.703,95.5184114303,97.2307152442,96.3745633372
,,13.694,95.5272612028,97.2314158393,96.3793385211
,,13.684,95.5360627455,97.2321195242,96.3840911348
,,13.673,95.5448158727,97.2328262947,96.3888210837
,,13.664,95.5535164235,97.2335362634,96.3935263435
,,13.653,95.5621681805,97.234249309,96.3982087448
,,13.643,95.5707669715,97.2349655425,96.402866257
,,13.634,95.5793165959,97.2356848435,96.4075007197
,,13.624,95.5878168744,97.2364072076,96.412112041
,,13.613,95.5962676289,97.2371326302,96.4167001295
,,13.604,95.6046646656,97.237861219,96.4212629423
,,13.594,95.6130118162,97.238592856,96.4258023361
,,13.583,95.6213089067,97.2393275362,96.4303182215
,,13.574,95.6295517285,97.240065365,96.4348085467
,,13.564,95.6377441363,97.2408062261,96.4392751812
,,13.553,95.64588596,97.2415501143,96.4437180372
,,13.543,95.6539729774,97.2422971321,96.4481350548
,,13.534,95.6620090654,97.2430471655,96.4525281154
,,13.524,95.6699940581,97.2438002086,96.4568971333
,,13.513,95.6779277908,97.2445562558,96.4612420233
,,13.504,95.6858060245,97.245315406,96.4655607153
,,13.494,95.6936326642,97.2460775478,96.469855106
,,13.484,95.7014075495,97.2468426749,96.4741251122
,,13.473,95.7091305214,97.2476107813,96.4783706513
,,13.463,95.716797326,97.2483819621,96.4825896441
,,13.454,95.7244118948,97.2491561086,96.4867840017
,,13.444,95.7319740729,97.2499332143,96.4909536436
,,13.434,95.739483707,97.2507132723,96.4950984896
,,13.423,95.746940645,97.251496276,96.4992184605
,,13.413,95.7543406176,97.2522823159,96.5033114668
,,13.404,95.7616875866,97.2530712868,96.5073794367
,,13.394,95.7689814044,97.2538631814,96.5114222929
,,13.384,95.7762219248,97.2546579926,96.5154399587
,,13.374,95.783409003,97.255455713,96.519432358
,,13.364,95.7905424957,97.256256335,96.5233994154
,,13.353,95.7976222612,97.2570598511,96.5273410561
,,13.344,95.8046440133,97.257866345,96.5312551792
,,13.334,95.8116117518,97.2586757167,96.5351437342
,,13.324,95.8185253394,97.2594879581,96.5390066487
,,13.314,95.8253846402,97.2603030612,96.5428438507
,,13.304,95.8321895199,97.2611210179,96.5466552689
,,13.294,95.8389398456,97.2619418198,96.5504408327
,,13.284,95.8456354861,97.2627654585,96.5542004723
,,13.274,95.8522763114,97.2635919254,96.5579341184
,,13.263,95.8588621933,97.2644212121,96.5616417027
,,13.253,95.8653888333,97.2652533927,96.565321113
,,13.244,95.8718602718,97.2660883746,96.5689743232
,,13.234,95.8782763851,97.2669261485,96.5726012668
,,13.224,95.8846370513,97.2677667055,96.5762018784
,,13.214,95.8909421497,97.2686100363,96.579776093
,,13.204,95.8971915614,97.2694561316,96.5833238465
,,13.194,95.903385169,97.270304982,96.5868450755
,,13.184,95.9095228566,97.2711565777,96.5903397172
,,13.174,95.91560451,97.2720109092,96.5938077096
,,13.164,95.9216300165,97.2728679667,96.5972489916
,,13.154,95.927599265,97.2737277402,96.6006635026
,,13.144,95.933512146,97.2745902198,96.6040511829
,,13.134,95.9393685515,97.2754553951,96.6074119733
,,13.124,95.9451683752,97.2763232561,96.6107458157
,,13.114,95.9509115125,97.2771937923,96.6140526524
,,13.104,95.9565978603,97.2780669932,96.6173324267
,,13.094,95.9622273171,97.2789428482,96.6205850826
,,13.084,95.967799783,97.2798213466,96.6238105648
,,13.074,95.9733151599,97.2807024775,96.6270088187
,,13.064,95.9787733513,97.28158623,96.6301797907
,,13.054,95.9841742621,97.282472593,96.6333234276
,,13.044,95.9895177992,97.2833615553,96.6364396773
,,13.034,95.9948080651,97.284253045,96.639530555
,,13.024,96.000040779,97.2851471123,96.6425939457
,,13.014,96.0052158527,97.2860437457,96.6456297992
,,13.004,96.0103331993,97.2869429336,96.6486380665
,,12.994,96.0153927339,97.2878446642,96.651618699
,,12.984,96.020394373,97.2887489256,96.6545716493
,,12.974,96.0253380351,97.2896557058,96.6574968705
,,12.964,96.0302236402,97.2905649928,96.6603943165
,,12.954,96.0350511099,97.2914767742,96.6632639421
,,12.944,96.0398203677,97.2923910379,96.6661057028
,,12.934,96.0445355237,97.2933077218,96.6689216227
,,12.924,96.0491923219,97.294226864,96.671709593
,,12.914,96.053790691,97.2951484519,96.6744695714
,,12.904,96.058330561,97.2960724725,96.6772015167
,,12.894,96.0628118639,97.2969989131,96.6799053885
,,12.884,96.0672345333,97.2979277605,96.6825811469
,,12.874,96.0716026782,97.2988589594,96.6852308188
,,12.864,96.0759120636,97.2997925399,96.6878523017
,,12.854,96.0801626283,97.3007284887,96.6904455585
,,12.844,96.0843543129,97.3016667924,96.6930105527
,,12.834,96.0884870597,97.3026074374,96.6955472486
,,12.824,96.0925608128,97.30355041,96.6980556114
,,12.814,96.0965796754,97.3044956612,96.7005376683
,,12.804,96.1005394384,97.3054432135,96.702991326
,,12.794,96.1044400512,97.3063930528,96.705416552
,,12.784,96.1082814646,97.307345165,96.7078133148
,,12.774,96.1120677761,97.3082995057,96.7101836409
,,12.764,96.115794796,97.3092560918,96.7125254439
,,12.754,96.1194624807,97.310214909,96.7148386949
,,12.744,96.1230707883,97.3111759426,96.7171233655
,,12.734,96.1266238082,97.3121391528,96.7193814805
,,12.724,96.1301173722,97.3131045512,96.7216109617
,,12.714,96.133551444,97.3140721229,96.7238117834
,,12.704,96.1369259888,97.3150418528,96.7259839208
,,12.694,96.140245086,97.3160137058,96.7281293959
,,12.684,96.1435045914,97.3169876879,96.7302461396
,,12.674,96.1467044755,97.3179637839,96.7323341297
,,12.664,96.1498488094,97.318941962,96.7343953857
,,12.654,96.1529334676,97.3199222241,96.7364278458
,,12.644,96.1559584261,97.3209045547,96.7384314904
,,12.634,96.158923663,97.3218889379,96.7404063005
,,12.624,96.1618332358,97.3228753468,96.7423542913
,,12.614,96.1646830464,97.3238637778,96.7442734121
,,12.604,96.1674730783,97.3248542148,96.7461636465
,,12.594,96.1702073779,97.3258466344,96.7480270061
,,12.584,96.1728818688,97.3268410288,96.7498614488
,,12.574,96.1755005898,97.3278373771,96.7516689834
,,12.564,96.1780594792,97.3288356686,96.7534475739
,,12.554,96.1805585296,97.3298358866,96.7551972081
,,12.544,96.1830017667,97.3308380141,96.7569198904
,,12.534,96.1853851525,97.3318420358,96.7586135941
,,12.524,96.1877086851,97.3328479348,96.76027831
,,12.514,96.189976376,97.333855698,96.761916037
,,12.504,96.1921842123,97.3348653056,96.7635247589
,,12.494,96.1943361955,97.335876747,96.7651064713
,,12.484,96.1964283297,97.3368899996,96.7666591647
,,12.474,96.198460622,97.337905046,96.768182834
,,12.464,96.2004370584,97.3389218794,96.7696794689
,,12.454,96.2023536693,97.3399404727,96.771147071
,,12.444,96.2042144296,97.3409608217,96.7725876257
,,12.435,96.2060153881,97.3419828964,96.7739991423
,,12.424,96.2077605081,97.3430066952,96.7753836016
,,12.414,96.209445857,97.344032185,96.776739021
,,12.404,96.2110714552,97.3450593478,96.7780654015
,,12.394,96.2126412474,97.3460881858,96.7793647166
,,12.384,96.2141513307,97.3471186614,96.7806349961
,,12.374,96.215605637,97.3481507798,96.7818782084
,,12.364,96.2170002832,97.3491845002,96.7830923917
,,12.354,96.2183391882,97.3502198304,96.7842795093
,,12.344,96.2196184894,97.3512567267,96.785437608
,,12.334,96.2208420918,97.3522951994,96.7865686456
,,12.324,96.2220061538,97.3533352019,96.7876706778
,,12.314,96.2231145664,97.3543767472,96.7887456568
,,12.304,96.2241635094,97.3554197855,96.7897916474
,,12.294,96.2251568591,97.3564643325,96.7908105958
,,12.284,96.2260908173,97.3575103356,96.7918005764
,,12.274,96.2269692451,97.358557813,96.792763529
,,12.264,96.2277883668,97.3596067088,96.7936975378
,,12.254,96.228552028,97.3606570444,96.7946045362
,,12.244,96.2292564759,97.3617087605,96.7954826182
,,12.235,96.2299055398,97.3627618813,96.7963337106
,,12.224,96.2304992577,97.3638163898,96.7971578238
,,12.215,96.2310339119,97.3648722222,96.797953067
,,12.204,96.2315133069,97.3659294067,96.7987213568
,,12.194,96.2319337492,97.3669878764,96.7994608128
,,12.184,96.2322990261,97.3680476624,96.8001733442
,,12.174,96.2326054688,97.3691086943,96.8008570816
,,12.165,96.2328568469,97.3701710062,96.8015139266
,,12.154,96.2330532099,97.3712345806,96.8021438953
,,12.145,96.2331909264,97.3722993425,96.8027451345
,,12.134,96.2332737387,97.3733653302,96.8033195344
,,12.124,96.2332980415,97.3744324654,96.8038652535
,,12.115,96.2332675582,97.3755007892,96.8043841737
,,12.104,96.2331823464,97.3765702837,96.804876315
,,12.095,96.2330388403,97.377640866,96.8053398531
,,12.084,96.2328407341,97.3787125814,96.8057766577
,,12.074,96.2325844889,97.3797853438,96.8061849164
,,12.065,96.232273779,97.3808592014,96.8065664902
,,12.054,96.2319086704,97.381934136,96.8069214032
,,12.044,96.2314856655,97.3830100565,96.807247861
,,12.035,96.2310084077,97.3840870156,96.8075477116
,,12.024,96.230476968,97.3851649948,96.8078209814
,,12.014,96.2298878911,97.3862438982,96.8080658947
,,12.005,96.2292447885,97.3873237828,96.8082842857
,,11.994,96.2285477363,97.38840463,96.8084761832
,,11.984,96.2277933225,97.3894863389,96.8086398307
,,11.975,96.2269851256,97.390568971,96.8087770483
,,11.964,96.2261232268,97.3916525074,96.8088878671
,,11.954,96.2252042584,97.3927368424,96.8089705504
,,11.945,96.2242317651,97.3938220419,96.8090269035
,,11.935,96.223205833,97.3949080869,96.8090569599
,,11.924,96.2221265502,97.3959949579,96.809060754
,,11.914,96.2209906091,97.3970825429,96.809036576
,,11.905,96.2198015081,97.3981709138,96.8089862109
,,11.894,96.2185593399,97.3992600511,96.8089096955
,,11.884,96.2172608441,97.4003498375,96.8088053408
,,11.875,96.2159094823,97.4014403497,96.808674916
,,11.865,96.2145053526,97.4025315679,96.8085184602
,,11.854,96.2130485546,97.4036234724,96.8083360135
,,11.844,96.2115358913,97.4047159395,96.8081259154
,,11.835,96.2099707748,97.4058090516,96.8078899132
,,11.825,96.2083533097,97.4069027888,96.8076280493
,,11.815,96.2066836024,97.4079971312,96.8073403668
,,11.804,96.2049617607,97.4090920587,96.8070269097
,,11.794,96.2031846696,97.4101874394,96.8066860545
,,11.785,96.2013556765,97.4112833633,96.8063195199
,,11.775,96.1994748945,97.4123798101,96.8059273523
,,11.764,96.1975424382,97.4134767597,96.8055095989
,,11.754,96.1955552602,97.4145740733,96.8050646667
,,11.745,96.1935166541,97.4156718472,96.8045942506
,,11.735,96.1914267395,97.4167700609,96.8040984002
,,11.725,96.1892856379,97.4178686938,96.8035771659
,,11.715,96.1870934723,97.4189677255,96.8030305989
,,11.704,96.1848503671,97.4200671353,96.8024587512
,,11.694,96.1825533794,97.4211667745,96.801860077
,,11.685,96.1802057191,97.4222667487,96.8012362339
,,11.675,96.1778075158,97.423367037,96.8005872764
,,11.665,96.1753589009,97.4244676186,96.7999132598
,,11.655,96.1728600074,97.4255684725,96.79921424
,,11.644,96.1703109697,97.4266695778,96.7984902738
,,11.634,96.167708953,97.427770776,96.7977398645
,,11.625,96.1650570796,97.4288721817,96.7969646306
,,11.615,96.1623554892,97.4299737739,96.7961646315
,,11.605,96.1596043231,97.4310755313,96.7953399272
,,11.595,96.1568037241,97.4321774328,96.7944905784
,,11.585,96.1539538367,97.4332794571,96.7936166469
,,11.575,96.151054807,97.4343815828,96.7927181949
,,11.565,96.1481067829,97.4354837886,96.7917952858
,,11.554,96.1451099137,97.4365860531,96.7908479834
,,11.544,96.142061533,97.4376882028,96.7898748679
,,11.535,96.1389646254,97.4387903664,96.7888774959
,,11.525,96.1358193453,97.4398925224,96.7878559339
,,11.515,96.1326258487,97.4409946492,96.786810249
,,11.505,96.1293842933,97.4420967252,96.7857405092
,,11.495,96.1260948383,97.4431987286,96.7846467834
,,11.485,96.1227576446,97.4443006377,96.7835291411
,,11.475,96.1193728747,97.4454024307,96.7823876527
,,11.465,96.1159406927,97.446504086,96.7812223893
,,11.455,96.1124612644,97.4476055815,96.7800334229
,,11.445,96.1089347571,97.4487068954,96.7788208262
,,11.435,96.1053613397,97.4498080057,96.7775846727
,,11.425,96.1017411828,97.4509088906,96.7763250367
,,11.415,96.0980744586,97.452009528,96.7750419933
,,11.405,96.0943613409,97.4531098958,96.7737356184
,,11.395,96.0906020051,97.454209972,96.7724059885
,,11.385,96.0867966281,97.4553097344,96.7710531813
,,11.375,96.0829453886,97.456409161,96.7696772748
,,11.365,96.0790484667,97.4575082294,96.7682783481
,,11.355,96.0751060442,97.4586069177,96.7668564809
,,11.345,96.0711183045,97.4597052033,96.7654117539
,,11.335,96.0670854325,97.4608030642,96.7639442484
,,11.325,96.0630076149,97.461900478,96.7624540464
,,11.315,96.0588850396,97.4629974224,96.760941231
,,11.305,96.0547178966,97.4640938749,96.7594058857
,,11.295,96.050506377,97.4651898132,96.7578480951
,,11.285,96.0465454818,97.466285215,96.7564153484
,,11.275,96.0428594044,97.4673800577,96.755119731
,,11.265,96.0394161866,97.4684743188,96.7539452527
,,11.255,96.0353503441,97.469567976,96.75245916
,,11.245,96.0312015548,97.4706610066,96.7509312807
,,11.235,96.0276563759,97.4717533881,96.749704882
,,11.225,96.0236322411,97.472845098,96.7482386695
,,11.215,96.0197178337,97.4739361136,96.7468269737
,,11.205,96.0162074579,97.4750264125,96.7456169352
,,11.195,96.012091482,97.4761159718,96.7441037269
,,11.185,96.0084190536,97.4772047691,96.7428119114
,,11.175,96.0043084321,97.4782927817,96.7413006069
,,11.165,96.0000164407,97.4793799868,96.7396982138
,,11.155,95.9960651368,97.4804663619,96.7382657493
,,11.145,95.9922592842,97.4815518841,96.7369055841
,,11.135,95.9879138997,97.4826367479,96.7352753238
,,11.125,95.983587938,97.4837207153,96.7336543267
,,11.115,95.9795237634,97.4848037635,96.7321637634
,,11.105,95.9751770053,97.4858858697,96.7305314375
,,11.095,95.9712515086,97.4869670111,96.7291092599
,,11.085,95.9670670934,97.4880471651,96.7275571293
,,11.075,95.9629476917,97.4891263087,96.7260370002
,,11.065,95.958836778,97.4902044193,96.7245205986
,,11.055,95.9544756323,97.491281474,96.7228785532
,,11.045,95.9500559382,97.492357681,96.7212068096
,,11.035,95.9457715313,97.4934327884,96.7196021599
,,11.025,95.9414228553,97.4945067732,96.7179648143
,,11.015,95.9374843122,97.4955796127,96.7165319625
,,11.005,95.93306586,97.4966512841,96.714858572
,,10.995,95.9290707881,97.4977217645,96.7133962763
,,10.985,95.9247779431,97.4987912713,96.7117846072
,,10.975,95.9206080437,97.4998595432,96.7102337934
,,10.965,95.9161547073,97.5009265576,96.7085406324
,,10.955,95.9121820044,97.5019922915,96.7070871479
,,10.945,95.9085868754,97.5030567222,96.7058217988
,,10.935,95.9040534323,97.5041198268,96.7040866295
,,10.925,95.8996336615,97.5051818317,96.7024077466
,,10.915,95.8960833486,97.5062424668,96.7011629077
,,10.905,95.8920346225,97.5073017092,96.6996681659
,,10.895,95.8878345804,97.5083595363,96.6980970584
,,10.885,95.8832346597,97.5094159252,96.6963252925
,,10.875,95.8792974349,97.5104711097,96.6948842723
,,10.865,95.8749703258,97.5115248122,96.693247569
,,10.855,95.8706498711,97.5125770102,96.6916134407
,,10.845,95.8665741117,97.5136276809,96.6901008963
,,10.835,95.8619396185,97.5146768017,96.6883082101
,,10.825,95.8575759112,97.5157246134,96.6866502623
,,10.815,95.8532909605,97.5167708315,96.685030896
,,10.805,95.8486536604,97.5178154334,96.6832345469
,,10.795,95.8449267218,97.5188583965,96.6818925592
,,10.785,95.8403046681,97.5198999675,96.6801023178
,,10.775,95.8356263364,97.5209398563,96.6782830963
,,10.765,95.8316528624,97.5219780402,96.6768154513
,,10.755,95.8269037877,97.5230144968,96.6749591422
,,10.745,95.8225300976,97.5240494785,96.673289788
,,10.735,95.8188523294,97.5250826895,96.6719675095
,,10.725,95.8143462407,97.5261141075,96.6702301741
,,10.715,95.8099482541,97.5271439891,96.6685461216
,,10.705,95.805877999,97.5281720346,96.6670250168
,,10.695,95.8012046725,97.5291982215,96.665201447
,,10.685,95.7966332686,97.5302225275,96.663427898
,,10.675,95.7927626292,97.531245215,96.6620039221
,,10.665,95.7882504022,97.5322659787,96.6602581904
,,10.655,95.7837425407,97.5332847964,96.6585136686
,,10.645,95.779142968,97.5343019346,96.6567224513
,,10.635,95.7743519218,97.5353170842,96.654834503
,,10.626,95.7698852347,97.536330223,96.6531077288
,,10.615,95.7651869116,97.5373416215,96.6512642666
,,10.605,95.7603413793,97.5383509669,96.6493461731
,,10.595,95.7561413806,97.5393582371,96.6477498089
,,10.585,95.7514399669,97.5403634102,96.6459016885
,,10.575,95.7468099772,97.541366762,96.6440883696
,,10.566,95.7421973374,97.5423679746,96.642282656
,,10.555,95.7373161053,97.5433673264,96.6403417158
,,10.545,95.7324074079,97.544364497,96.6383859524
,,10.536,95.7278800963,97.5453594647,96.6366197805
,,10.525,95.7234965976,97.546352512,96.6349245548
,,10.515,95.7193156961,97.5473433147,96.6333295054
,,10.506,95.7147767234,97.5483318513,96.6315542874
,,10.495,95.7098187051,97.5493184081,96.6295685566
,,10.485,95.7048645824,97.5503026574,96.6275836199
,,10.475,95.7003704132,97.5512845779,96.6258274955
,,10.465,95.6956741723,97.5522644596,96.6239693159
,,10.456,95.6911636701,97.5532419715,96.6222028208
,,10.445,95.686443157,97.5542174061,96.6203302815
,,10.435,95.6816218937,97.55519043,96.6184061618
,,10.425,95.6770007575,97.5561610222,96.6165808898
,,10.415,95.6722376858,97.5571294789,96.6146835824
,,10.406,95.6675728046,97.5580954634,96.612834134
,,10.395,95.6625918279,97.5590592746,96.6108255512
,,10.385,95.6575614033,97.5600205733,96.6087909883
,,10.375,95.6526192006,97.5609793388,96.6067992697
,,10.365,95.6476704688,97.5619358737,96.6048031713
,,10.356,95.6426049862,97.5628898356,96.6027474109
,,10.345,95.6378662587,97.5638415293,96.600853894
,,10.336,95.6329870669,97.5647906106,96.5988888388
,,10.325,95.6286455451,97.5657373866,96.5971914658
,,10.315,95.6238737419,97.5666815109,96.5952776264
,,10.306,95.6191247245,97.5676229633,96.5933738439
,,10.295,95.6144514257,97.5685620544,96.59150674
,,10.286,95.6099945217,97.5694984348,96.5897464782
,,10.275,95.6056471572,97.5704324174,96.5880397873
,,10.266,95.6004401427,97.5713636508,96.5859018968
,,10.255,95.5957299629,97.5722924503,96.5840112066
,,10.246,95.5907803816,97.5732184624,96.581999422
,,10.235,95.5854443699,97.5741420046,96.5797931872
,,10.226,95.5807183181,97.5750627216,96.5778905199
,,10.215,95.5753756928,97.5759809332,96.575678313
,,10.206,95.5706301838,97.5768962821,96.5737632329
,,10.195,95.5663720659,97.5778090902,96.572090578
,,10.185,95.5614366191,97.5787189985,96.5700778088
,,10.175,95.5566782227,97.579625988,96.5681521053
,,10.165,95.5519996005,97.5805303836,96.5662649921
,,10.155,95.5469001002,97.5814318238,96.564165962
,,10.145,95.5417431976,97.5823306357,96.5620369166
,,10.135,95.5365244183,97.5832264559,96.5598754371
,,10.126,95.5316189132,97.5841196136,96.5578692634
,,10.115,95.5263005248,97.5850100924,96.5556553086
,,10.106,95.521487075,97.5858975268,96.5536923009
,,10.095,95.5160893536,97.5867822488,96.5514358012
,,10.086,95.5107655696,97.5876638911,96.5492147304
,,10.075,95.5054666457,97.5885427878,96.5470047167
,,10.066,95.5000290875,97.58941857,96.5447238287
,,10.055,95.494772473,97.5902915737,96.5425320233
,,10.046,95.4893150672,97.5911614286,96.5402382479
,,10.035,95.4840520397,97.5920284725,96.5380402561
,,10.026,95.4787436436,97.5928923337,96.5358179887
,,10.015,95.4731295961,97.5937533519,96.533441474
,,10.006,95.4677150697,97.5946111539,96.5311631118
,,9.996,95.462702815,97.5954660812,96.5290844481
,,9.985,95.4572809289,97.5963181186,96.5267995237
,,9.976,95.4522516442,97.5971668912,96.5247092677
,,9.965,95.4466374697,97.598012743,96.5223251063
,,9.956,95.4414073012,97.5988552977,96.5201312994
,,9.945,95.4360812671,97.5996949009,96.517888084
,,9.936,95.4312536304,97.6005311753,96.5158924029
,,9.926,95.4260689849,97.6013644681,96.5137167265
,,9.915,95.4206493974,97.602194765,96.5114220812
,,9.906,95.4152586398,97.6030216868,96.5091401633
,,9.895,95.410161005,97.6038455833,96.5070032942
,,9.886,95.405451589,97.6046660742,96.5050588316
,,9.876,95.3997017824,97.6054835108,96.5025926466
,,9.865,95.3939120437,97.6062978793,96.5001049615
,,9.856,95.3880670851,97.6071087981,96.4975879416
,,9.845,95.3825430771,97.6079166205,96.4952298488
,,9.836,95.3772394822,97.6087209639,96.492980223
,,9.826,95.3714006725,97.6095221833,96.4904614279
,,9.815,95.3656575684,97.6103202654,96.4879889169
,,9.806,95.360355888,97.6111148264,96.4857353572
,,9.796,95.3555738567,97.6119062233,96.48374004
,,9.786,95.3499686893,97.6126944431,96.4813315662
,,9.776,95.3444430801,97.6134791009,96.4789610905
,,9.766,95.3385493578,97.6142605556,96.4764049567
,,9.756,95.332655455,97.6150387947,96.4738471249
,,9.746,95.3269094408,97.6158134322,96.4713614365
,,9.735,95.3214237502,97.6165848288,96.4690042895
,,9.726,95.3154046138,97.6173525978,96.4663786058
,,9.716,95.3098315358,97.6181171012,96.4639743185
,,9.705,95.3042299408,97.6188783272,96.461554134
,,9.696,95.298172406,97.6196358884,96.4589041472
,,9.686,95.2922681189,97.6203901483,96.4563291336
,,9.675,95.2870711207,97.6211410956,96.4541061081
,,9.666,95.281038313,97.6218883421,96.4514633276
,,9.656,95.2752974339,97.6226322531,96.4489648435
