,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,6.927,95.57748,98.03468,96.80608
,,6.917,95.57535,98.03776,96.80655
,,6.907,95.5731,98.04109,96.8071
,,6.898,95.57106,98.0442,96.80763
,,6.887,95.56892,98.04757,96.80824
,,6.877,95.56683,98.05095,96.80889
,,6.867,95.56493,98.05411,96.80952
,,6.857,95.56294,98.05752,96.81023
,,6.847,95.56114,98.06071,96.81092
,,6.837,95.55924,98.06415,96.8117
,,6.828,95.55753,98.06737,96.81245
,,6.817,95.55574,98.07085,96.81329
,,6.808,95.55412,98.07409,96.81411
,,6.797,95.55243,98.07759,96.81501
,,6.788,95.5509,98.08086,96.81588
,,6.777,95.54931,98.08439,96.81685
,,6.767,95.54777,98.08794,96.81785
,,6.757,95.54638,98.09124,96.81881
,,6.747,95.54493,98.09481,96.81987
,,6.737,95.54363,98.09814,96.82089
,,6.727,95.54228,98.10173,96.82201
,,6.717,95.54107,98.10508,96.82308
,,6.707,95.53981,98.1087,96.82426
,,6.698,95.53869,98.11207,96.82538
,,6.687,95.53753,98.1157,96.82662
,,6.678,95.53649,98.11909,96.82779
,,6.667,95.53543,98.12274,96.82908
,,6.658,95.53448,98.12614,96.83031
,,6.647,95.5335,98.12981,96.83166
,,6.638,95.53263,98.13323,96.83293
,,6.627,95.53175,98.13691,96.83433
,,6.618,95.53097,98.14034,96.83565
,,6.607,95.53017,98.14404,96.8371
,,6.598,95.52947,98.14747,96.83847
,,6.587,95.52876,98.15118,96.83997
,,6.578,95.52814,98.15463,96.84139
,,6.567,95.52752,98.15834,96.84293
,,6.558,95.52698,98.1618,96.84439
,,6.547,95.52644,98.16552,96.84598
,,6.538,95.52598,98.16898,96.84748
,,6.527,95.52553,98.1727,96.84912
,,6.518,95.52514,98.17616,96.85065
,,6.507,95.52477,98.17989,96.85233
,,6.498,95.52446,98.18335,96.85391
,,6.487,95.52417,98.18708,96.85562
,,6.478,95.52394,98.19054,96.85724
,,6.467,95.52372,98.19426,96.85899
,,6.458,95.52356,98.19772,96.86064
,,6.447,95.52342,98.20144,96.86243
,,6.438,95.52333,98.20489,96.86411
,,6.427,95.52327,98.2086,96.86593
,,6.418,95.52325,98.21204,96.86764
,,6.408,95.52326,98.21547,96.86937
,,6.397,95.52331,98.21917,96.87124
,,6.388,95.52338,98.22259,96.87299
,,6.377,95.5235,98.22628,96.87489
,,6.368,95.52364,98.22969,96.87667
,,6.357,95.52383,98.23335,96.87859
,,6.348,95.52404,98.23675,96.88039
,,6.337,95.52429,98.24039,96.88234
,,6.328,95.52456,98.24377,96.88417
,,6.317,95.52488,98.2474,96.88614
,,6.308,95.52521,98.25075,96.88798
,,6.298,95.52557,98.2541,96.88983
,,6.288,95.52598,98.25769,96.89184
,,6.278,95.5264,98.26101,96.8937
,,6.267,95.52687,98.26458,96.89572
,,6.258,95.52734,98.26787,96.89761
,,6.247,95.52788,98.27141,96.89964
,,6.238,95.5284,98.27467,96.90154
,,6.228,95.52895,98.27792,96.90344
,,6.218,95.52957,98.28141,96.90549
,,6.208,95.53018,98.28463,96.9074
,,6.197,95.53085,98.28808,96.90947
,,6.188,95.53151,98.29127,96.91139
,,6.177,95.53223,98.29468,96.91346
,,6.168,95.53294,98.29783,96.91538
,,6.158,95.53366,98.30096,96.91731
,,6.148,95.53446,98.30431,96.91939
,,6.138,95.53523,98.30741,96.92132
,,6.127,95.53609,98.31071,96.9234
,,6.118,95.5369,98.31376,96.92533
,,6.108,95.53774,98.31679,96.92727
,,6.098,95.53866,98.32003,96.92935
,,6.088,95.53954,98.32302,96.93128
,,6.078,95.54051,98.3262,96.93336
,,6.068,95.54143,98.32914,96.93528
,,6.057,95.54244,98.33228,96.93736
,,6.048,95.54339,98.33516,96.93928
,,6.038,95.54437,98.33803,96.9412
,,6.028,95.54544,98.34108,96.94326
,,6.018,95.54645,98.34389,96.94517
,,6.008,95.54748,98.34668,96.94708
,,5.998,95.54861,98.34965,96.94913
,,5.988,95.54967,98.35238,96.95103
,,5.978,95.55084,98.35529,96.95306
,,5.968,95.55194,98.35796,96.95495
,,5.958,95.55305,98.3606,96.95682
,,5.948,95.55426,98.36341,96.95884
,,5.938,95.55541,98.366,96.9607
,,5.927,95.55665,98.36875,96.9627
,,5.918,95.55783,98.37127,96.96455
,,5.908,95.55901,98.37376,96.96639
,,5.898,95.56031,98.37641,96.96836
,,5.888,95.56152,98.37883,96.97018
,,5.878,95.56275,98.38122,96.97199
,,5.868,95.56409,98.38377,96.97393
,,5.858,95.56534,98.38609,96.97572
,,5.847,95.5667,98.38856,96.97763
,,5.838,95.56798,98.39082,96.9794
,,5.828,95.56927,98.39304,96.98115
,,5.818,95.57067,98.3954,96.98303
,,5.808,95.57198,98.39755,96.98476
,,5.798,95.5733,98.39966,96.98648
,,5.788,95.57474,98.4019,96.98832
,,5.778,95.57608,98.40395,96.99001
,,5.768,95.57743,98.40595,96.99169
,,5.758,95.5789,98.40807,96.99349
,,5.748,95.58027,98.41,96.99514
,,5.738,95.58165,98.4119,96.99678
,,5.728,95.58315,98.4139,96.99852
,,5.718,95.58455,98.41571,97.00013
,,5.708,95.58596,98.41749,97.00172
,,5.698,95.58748,98.41936,97.00342
,,5.688,95.58891,98.42106,97.00498
,,5.678,95.59034,98.42272,97.00653
,,5.668,95.59189,98.42446,97.00817
,,5.658,95.59334,98.42604,97.00969
,,5.648,95.59479,98.42757,97.01118
,,5.638,95.59637,98.42918,97.01278
,,5.628,95.59784,98.43064,97.01424
,,5.618,95.59931,98.43205,97.01568
,,5.608,95.60091,98.43353,97.01722
,,5.598,95.6024,98.43486,97.01863
,,5.588,95.60389,98.43614,97.02002
,,5.578,95.60551,98.43748,97.0215
,,5.568,95.60702,98.43869,97.02285
,,5.558,95.60853,98.43985,97.02419
,,5.548,95.61017,98.44105,97.02561
,,5.538,95.61169,98.44212,97.02691
,,5.528,95.61322,98.44315,97.02819
,,5.518,95.61488,98.44421,97.02955
,,5.508,95.61642,98.44516,97.03079
,,5.498,95.61797,98.44606,97.03201
,,5.488,95.61952,98.44691,97.03322
,,5.478,95.6212,98.44779,97.03449
,,5.468,95.62276,98.44856,97.03566
,,5.458,95.62433,98.44928,97.03681
,,5.448,95.62603,98.45001,97.03802
,,5.438,95.62761,98.45065,97.03913
,,5.428,95.62919,98.45124,97.04021
,,5.418,95.6309,98.45183,97.04136
,,5.408,95.63249,98.45233,97.04241
,,5.398,95.63409,98.45279,97.04344
,,5.388,95.6357,98.4532,97.04445
,,5.378,95.63743,98.4536,97.04551
,,5.368,95.63904,98.45392,97.04648
,,5.358,95.64066,98.4542,97.04743
,,5.348,95.64241,98.45446,97.04843
,,5.338,95.64404,98.45465,97.04934
,,5.328,95.64568,98.45479,97.05023
,,5.318,95.64732,98.4549,97.05111
,,5.308,95.64909,98.45496,97.05202
,,5.298,95.65074,98.45497,97.05285
,,5.288,95.65239,98.45494,97.05367
,,5.279,95.65405,98.45487,97.05446
,,5.268,95.65585,98.45474,97.05529
,,5.258,95.65752,98.45458,97.05605
,,5.248,95.6592,98.45437,97.05679
,,5.238,95.66102,98.4541,97.05756
,,5.228,95.66271,98.45381,97.05826
,,5.218,95.6644,98.45347,97.05894
,,5.208,95.66611,98.45309,97.0596
,,5.198,95.66795,98.45263,97.06029
,,5.188,95.66967,98.45216,97.06091
,,5.178,95.67139,98.45165,97.06152
,,5.169,95.67312,98.4511,97.06211
,,5.158,95.67499,98.45046,97.06273
,,5.148,95.67674,98.44982,97.06328
,,5.138,95.67849,98.44914,97.06382
,,5.129,95.68025,98.44842,97.06434
,,5.118,95.68215,98.4476,97.06488
,,5.108,95.68393,98.4468,97.06537
,,5.098,95.68572,98.44595,97.06584
,,5.089,95.68751,98.44507,97.06629
,,5.078,95.68945,98.44407,97.06676
,,5.068,95.69127,98.44311,97.06719
,,5.058,95.69309,98.4421,97.06759
,,5.049,95.69492,98.44105,97.06799
,,5.038,95.6969,98.43989,97.0684
,,5.028,95.69876,98.43876,97.06876
,,5.018,95.70062,98.4376,97.06911
,,5.009,95.70249,98.4364,97.06945
,,4.998,95.70447,98.4351,97.06978
,,4.988,95.7064,98.4338,97.0701
,,4.978,95.7083,98.43249,97.0704
,,4.968,95.71026,98.43112,97.07069
,,4.958,95.71224,98.4297,97.07097
,,4.948,95.71423,98.42824,97.07124
,,4.938,95.71623,98.42675,97.07149
,,4.928,95.71821,98.42526,97.07173
,,4.918,95.72025,98.42369,97.07197
,,4.908,95.72225,98.42212,97.07219
,,4.898,95.72433,98.42048,97.0724
,,4.889,95.72637,98.41885,97.07261
,,4.878,95.72847,98.41714,97.0728
,,4.868,95.73055,98.41543,97.07299
,,4.858,95.73269,98.41365,97.07317
,,4.848,95.73481,98.41187,97.07334
,,4.838,95.73694,98.41007,97.0735
,,4.829,95.73909,98.40823,97.07366
,,4.818,95.74132,98.40632,97.07382
,,4.808,95.74351,98.40441,97.07396
,,4.798,95.74572,98.40248,97.0741
,,4.788,95.74796,98.40052,97.07424
,,4.778,95.75022,98.39852,97.07437
,,4.768,95.7525,98.3965,97.0745
,,4.758,95.7548,98.39445,97.07463
,,4.749,95.75707,98.39242,97.07475
,,4.739,95.75943,98.39031,97.07487
,,4.729,95.7618,98.38818,97.07499
,,4.718,95.7642,98.38602,97.07511
,,4.709,95.76657,98.38388,97.07523
,,4.699,95.76902,98.38167,97.07535
,,4.688,95.7715,98.37943,97.07547
,,4.679,95.77395,98.37723,97.07559
,,4.668,95.77649,98.37494,97.07572
,,4.659,95.77899,98.37269,97.07584
,,4.648,95.78158,98.37036,97.07597
,,4.639,95.78414,98.36807,97.0761
,,4.628,95.7868,98.36569,97.07625
,,4.619,95.78942,98.36336,97.07639
,,4.609,95.79207,98.361,97.07654
,,4.599,95.79475,98.35863,97.07669
,,4.588,95.79753,98.35618,97.07686
,,4.579,95.80028,98.35378,97.07703
,,4.569,95.80306,98.35135,97.0772
,,4.559,95.80587,98.34891,97.07739
,,4.549,95.80872,98.34646,97.07759
,,4.539,95.8116,98.34399,97.0778
,,4.529,95.81452,98.34151,97.07802
,,4.519,95.81747,98.33902,97.07825
,,4.509,95.82046,98.33651,97.07849
,,4.499,95.82349,98.334,97.07875
,,4.489,95.82656,98.33147,97.07902
,,4.479,95.82959,98.329,97.07929
,,4.469,95.83274,98.32645,97.0796
,,4.459,95.83592,98.3239,97.07991
,,4.449,95.83915,98.32134,97.08025
,,4.439,95.84234,98.31884,97.08059
,,4.429,95.84565,98.31627,97.08096
,,4.419,95.84892,98.31376,97.08134
,,4.409,95.85232,98.31118,97.08175
,,4.399,95.85568,98.30866,97.08217
,,4.389,95.85916,98.30608,97.08262
,,4.379,95.86261,98.30355,97.08308
,,4.369,95.86619,98.30097,97.08358
,,4.359,95.86973,98.29845,97.08409
,,4.349,95.87331,98.29593,97.08462
,,4.339,95.87703,98.29335,97.08519
,,4.329,95.88071,98.29083,97.08577
,,4.319,95.88444,98.28832,97.08638
,,4.309,95.88822,98.28582,97.08702
,,4.299,95.89204,98.28332,97.08768
,,4.289,95.89602,98.28076,97.08839
,,4.279,95.89995,98.27828,97.08911
,,4.269,95.90393,98.2758,97.08987
,,4.259,95.90797,98.27333,97.09065
,,4.249,95.91206,98.27088,97.09147
,,4.239,95.9162,98.26843,97.09232
,,4.229,95.9204,98.266,97.0932
,,4.219,95.92454,98.26364,97.09409
,,4.209,95.92885,98.26123,97.09504
,,4.199,95.93322,98.25884,97.09603
,,4.189,95.93765,98.25646,97.09705
,,4.179,95.94213,98.2541,97.09812
,,4.169,95.94656,98.25182,97.09919
,,4.159,95.95116,98.2495,97.10033
,,4.149,95.95582,98.2472,97.10151
,,4.139,95.96043,98.24497,97.1027
,,4.129,95.96522,98.24271,97.10396
,,4.119,95.97006,98.24047,97.10527
,,4.109,95.97486,98.23831,97.10658
,,4.099,95.97983,98.23612,97.10798
,,4.089,95.98475,98.23401,97.10938
,,4.079,95.98973,98.23193,97.11083
,,4.069,95.9949,98.22982,97.11236
,,4.059,96.00001,98.22779,97.1139
,,4.049,96.00532,98.22573,97.11552
,,4.039,96.01056,98.22376,97.11716
,,4.029,96.01587,98.22182,97.11884
,,4.019,96.02124,98.21991,97.12057
,,4.009,96.02683,98.21798,97.1224
,,3.999,96.03234,98.21613,97.12424
,,3.989,96.03793,98.21432,97.12612
,,3.979,96.04358,98.21255,97.12806
,,3.969,96.0493,98.21081,97.13006
,,3.959,96.0551,98.2091,97.1321
,,3.949,96.06097,98.20744,97.1342
,,3.939,96.06707,98.20577,97.13642
,,3.929,96.07308,98.20418,97.13863
,,3.919,96.07902,98.20267,97.14085
,,3.909,96.08518,98.20117,97.14317
,,3.899,96.09142,98.19971,97.14556
,,3.889,96.09774,98.19829,97.14801
,,3.879,96.10413,98.19691,97.15052
,,3.869,96.1106,98.19558,97.15309
,,3.859,96.11715,98.1943,97.15572
,,3.849,96.1236,98.1931,97.15835
,,3.839,96.13031,98.19191,97.16111
,,3.829,96.13709,98.19077,97.16393
,,3.819,96.14396,98.18968,97.16682
,,3.809,96.15072,98.18867,97.1697
,,3.799,96.15775,98.18768,97.17272
,,3.789,96.16486,98.18675,97.1758
,,3.779,96.17186,98.18589,97.17888
,,3.769,96.17913,98.18507,97.1821
,,3.759,96.1863,98.18431,97.18531
,,3.749,96.19374,98.1836,97.18867
,,3.739,96.20106,98.18296,97.19201
,,3.729,96.20867,98.18236,97.19551
,,3.719,96.21616,98.18183,97.199
,,3.709,96.22394,98.18134,97.20264
,,3.699,96.2316,98.18093,97.20627
,,3.689,96.23935,98.18058,97.20996
,,3.679,96.24738,98.18028,97.21383
,,3.669,96.25529,98.18005,97.21767
,,3.659,96.26329,98.17988,97.22158
,,3.649,96.27137,98.17977,97.22557
,,3.639,96.27976,98.17972,97.22974
,,3.629,96.28801,98.17974,97.23388
,,3.619,96.29635,98.17983,97.23809
,,3.609,96.30478,98.17997,97.24238
,,3.599,96.31329,98.18019,97.24674
,,3.589,96.3219,98.18047,97.25118
,,3.579,96.33081,98.18083,97.25582
,,3.569,96.33959,98.18125,97.26042
,,3.559,96.34846,98.18173,97.26509
,,3.549,96.35741,98.18229,97.26985
,,3.539,96.36645,98.18292,97.27468
,,3.529,96.37558,98.18361,97.2796
,,3.519,96.3848,98.18438,97.28459
,,3.509,96.39386,98.1852,97.28953
,,3.499,96.40325,98.18611,97.29468
,,3.489,96.41274,98.1871,97.29992
,,3.479,96.42231,98.18816,97.30523
,,3.469,96.43197,98.18929,97.31063
,,3.459,96.44172,98.1905,97.31611
,,3.449,96.4513,98.19174,97.32152
,,3.439,96.46123,98.1931,97.32717
,,3.429,96.47125,98.19454,97.33289
,,3.419,96.48136,98.19605,97.3387
,,3.409,96.49128,98.19759,97.34444
,,3.399,96.50157,98.19926,97.35041
,,3.389,96.51194,98.201,97.35647
,,3.379,96.52213,98.20278,97.36245
,,3.369,96.53268,98.20468,97.36868
,,3.359,96.54304,98.2066,97.37482
,,3.349,96.55377,98.20866,97.38122
,,3.339,96.56459,98.2108,97.38769
,,3.329,96.57521,98.21296,97.39408
,,3.319,96.5862,98.21526,97.40073
,,3.309,96.59699,98.21757,97.40728
,,3.299,96.60786,98.21997,97.41391
,,3.289,96.61911,98.22251,97.42081
,,3.279,96.63015,98.22506,97.42761
,,3.269,96.64158,98.22776,97.43467
,,3.259,96.65279,98.23047,97.44163
,,3.249,96.66408,98.23326,97.44867
,,3.239,96.67576,98.23621,97.45599
,,3.229,96.68722,98.23916,97.46319
,,3.219,96.69876,98.24219,97.47047
,,3.209,96.71069,98.24538,97.47803
,,3.199,96.72239,98.24857,97.48548
,,3.189,96.73417,98.25184,97.493
,,3.179,96.74603,98.25518,97.5006
,,3.169,96.75796,98.25861,97.50829
,,3.159,96.77031,98.26221,97.51626
,,3.149,96.7824,98.26579,97.5241
,,3.139,96.79457,98.26946,97.53201
,,3.129,96.80682,98.2732,97.54001
,,3.119,96.81914,98.27703,97.54808
,,3.109,96.83153,98.28093,97.55623
,,3.099,96.844,98.28491,97.56445
,,3.089,96.85654,98.28896,97.57275
,,3.079,96.86916,98.2931,97.58113
,,3.069,96.88184,98.29731,97.58957
,,3.059,96.89459,98.3016,97.5981
,,3.049,96.90742,98.30596,97.60669
,,3.039,96.92031,98.31041,97.61536
,,3.029,96.93327,98.31492,97.62409
,,3.019,96.94629,98.31952,97.6329
,,3.009,96.95938,98.32418,97.64178
,,3.000,96.97218,98.3288,97.65049
,,2.990,96.98539,98.33361,97.6595
,,2.980,96.99866,98.3385,97.66858
,,2.969,97.012,98.34346,97.67773
,,2.959,97.02539,98.34849,97.68694
,,2.949,97.03884,98.3536,97.69622
,,2.940,97.05198,98.35863,97.70531
,,2.929,97.06554,98.36387,97.71471
,,2.919,97.07916,98.36918,97.72417
,,2.910,97.09245,98.37442,97.73343
,,2.900,97.10616,98.37986,97.74301
,,2.889,97.11993,98.38537,97.75265
,,2.880,97.13336,98.3908,97.76208
,,2.870,97.14722,98.39644,97.77183
,,2.859,97.16111,98.40214,97.78163
,,2.850,97.17467,98.40775,97.79121
,,2.839,97.18865,98.41357,97.80111
,,2.830,97.20229,98.4193,97.81079
,,2.820,97.21634,98.42524,97.82079
,,2.810,97.23005,98.43108,97.83056
,,2.800,97.24416,98.43713,97.84065
,,2.790,97.25793,98.44308,97.8505
,,2.780,97.27211,98.44924,97.86067
,,2.770,97.28592,98.45528,97.8706
,,2.760,97.30015,98.46155,97.88085
,,2.750,97.31401,98.46769,97.89085
,,2.739,97.32828,98.47405,97.90116
,,2.730,97.34218,98.48028,97.91123
,,2.720,97.35609,98.48656,97.92132
,,2.710,97.3704,98.49305,97.93172
,,2.700,97.38434,98.4994,97.94187
,,2.690,97.39828,98.50579,97.95204
,,2.680,97.41261,98.5124,97.96251
,,2.670,97.42656,98.51886,97.97271
,,2.660,97.44051,98.52536,97.98293
,,2.650,97.45485,98.53206,97.99346
,,2.640,97.46879,98.53862,98.0037
,,2.630,97.48272,98.5452,98.01396
,,2.620,97.49664,98.5518,98.02422
,,2.610,97.51055,98.55843,98.03449
,,2.600,97.52424,98.56497,98.0446
,,2.590,97.53819,98.57167,98.05493
,,2.580,97.55211,98.57838,98.06525
,,2.570,97.566,98.58511,98.07555
,,2.560,97.57985,98.59184,98.08585
,,2.550,97.59367,98.59858,98.09613
,,2.540,97.60745,98.60532,98.10639
,,2.530,97.62119,98.61206,98.11662
,,2.520,97.63488,98.6188,98.12684
,,2.510,97.64852,98.62554,98.13703
,,2.500,97.6621,98.63227,98.14719
,,2.490,97.67563,98.63899,98.15731
,,2.480,97.6891,98.6457,98.1674
,,2.470,97.70251,98.65239,98.17745
,,2.460,97.71584,98.65907,98.18746
,,2.450,97.72911,98.66572,98.19742
,,2.440,97.74231,98.67235,98.20733
,,2.430,97.75542,98.67895,98.21719
,,2.420,97.76846,98.68553,98.22699
,,2.410,97.7814,98.69207,98.23674
,,2.400,97.79426,98.69857,98.24642
,,2.390,97.80703,98.70504,98.25603
,,2.380,97.81969,98.71146,98.26558
,,2.370,97.83226,98.71784,98.27505
,,2.360,97.84472,98.72416,98.28444
,,2.350,97.85707,98.73044,98.29375
,,2.340,97.8693,98.73665,98.30298
,,2.330,97.88142,98.74281,98.31211
,,2.320,97.89342,98.7489,98.32116
,,2.310,97.90528,98.75493,98.3301
,,2.300,97.91702,98.76088,98.33895
,,2.290,97.92862,98.76676,98.34769
,,2.280,97.94008,98.77256,98.35632
,,2.270,97.95139,98.77827,98.36483
,,2.260,97.96255,98.7839,98.37323
,,2.250,97.97356,98.78944,98.3815
,,2.240,97.98441,98.79489,98.38965
,,2.230,97.99509,98.80023,98.39766
,,2.220,98.0056,98.80547,98.40554
,,2.210,98.01594,98.8106,98.41327
,,2.200,98.0261,98.81562,98.42086
,,2.190,98.03607,98.82052,98.4283
,,2.180,98.04585,98.8253,98.43558
,,2.170,98.05544,98.82996,98.4427
,,2.160,98.06482,98.83448,98.44965
,,2.150,98.074,98.83887,98.45643
,,2.140,98.08296,98.84312,98.46304
,,2.130,98.09171,98.84722,98.46947
,,2.120,98.10023,98.85117,98.4757
,,2.110,98.10853,98.85497,98.48175
,,2.100,98.11659,98.85861,98.4876
,,2.090,98.12441,98.86208,98.49324
,,2.080,98.13198,98.86538,98.49868
,,2.070,98.13929,98.8685,98.5039
,,2.060,98.14635,98.87145,98.5089
,,2.050,98.15315,98.8742,98.51367
,,2.040,98.15967,98.87677,98.51822
,,2.030,98.16591,98.87913,98.52252
,,2.020,98.17187,98.8813,98.52658
,,2.010,98.17754,98.88325,98.53039
,,2.000,98.18291,98.88499,98.53395
,,1.990,98.18797,98.8865,98.53724
,,1.980,98.19273,98.88779,98.54026
,,1.970,98.19716,98.88885,98.54301
,,1.960,98.20128,98.88967,98.54547
,,1.950,98.20506,98.89024,98.54765
,,1.940,98.2085,98.89056,98.54953
,,1.930,98.21159,98.89062,98.55111
,,1.920,98.21434,98.89042,98.55238
,,1.910,98.21672,98.88994,98.55333
,,1.900,98.21873,98.88919,98.55396
,,1.890,98.22037,98.88815,98.55426
,,1.880,98.22163,98.88683,98.55423
,,1.870,98.2225,98.8852,98.55385
,,1.860,98.22297,98.88327,98.55312
,,1.850,98.22303,98.88103,98.55203
,,1.840,98.22268,98.87846,98.55057
,,1.830,98.22191,98.87557,98.54874
,,1.820,98.22071,98.87235,98.54653
,,1.810,98.21907,98.86879,98.54393
,,1.800,98.21698,98.86488,98.54093
,,1.790,98.21444,98.86061,98.53752
,,1.780,98.21144,98.85598,98.53371
,,1.770,98.20796,98.85097,98.52947
,,1.760,98.20401,98.84559,98.5248
,,1.750,98.19957,98.83982,98.51969
,,1.740,98.19462,98.83366,98.51414
,,1.730,98.18918,98.82709,98.50813
,,1.720,98.18322,98.82011,98.50166
,,1.710,98.17673,98.81271,98.49472
,,1.700,98.16971,98.80488,98.4873
,,1.690,98.16215,98.79662,98.47938
,,1.680,98.15404,98.78791,98.47097
,,1.670,98.14536,98.77874,98.46205
,,1.660,98.13612,98.76912,98.45262
,,1.650,98.12629,98.75902,98.44266
,,1.640,98.11588,98.74845,98.43216
,,1.630,98.10486,98.73738,98.42112
,,1.620,98.09323,98.72581,98.40952
,,1.610,98.08099,98.71374,98.39737
,,1.600,98.06811,98.70115,98.38463
,,1.590,98.0546,98.68804,98.37132
,,1.580,98.04043,98.67439,98.35741
,,1.570,98.02561,98.66019,98.3429
,,1.560,98.01011,98.64544,98.32777
,,1.550,97.99393,98.63012,98.31202
,,1.540,97.97706,98.61423,98.29564
,,1.530,97.95948,98.59775,98.27862
,,1.520,97.94119,98.58068,98.26093
,,1.510,97.92218,98.563,98.24259
,,1.500,97.90242,98.54471,98.22357
,,1.490,97.88192,98.52579,98.20386
,,1.480,97.86067,98.50623,98.18345
,,1.470,97.83864,98.48603,98.16233
,,1.460,97.81583,98.46516,98.14049
,,1.450,97.79222,98.44363,98.11793
,,1.440,97.76781,98.42142,98.09462
,,1.430,97.74258,98.39852,98.07055
,,1.420,97.71653,98.37491,98.04572
,,1.410,97.68963,98.3506,98.02011
,,1.400,97.66188,98.32555,97.99371
,,1.390,97.63326,98.29977,97.96652
,,1.380,97.60376,98.27324,97.9385
,,1.370,97.57338,98.24595,97.90967
,,1.360,97.54209,98.21789,97.87999
,,1.350,97.50988,98.18905,97.84946
,,1.340,97.47674,98.15941,97.81808
,,1.330,97.44267,98.12896,97.78581
,,1.320,97.40763,98.09769,97.75266
,,1.310,97.37163,98.06559,97.71861
,,1.300,97.33465,98.03264,97.68364
,,1.290,97.29667,97.99883,97.64775
,,1.280,97.25768,97.96415,97.61092
,,1.270,97.21767,97.92859,97.57313
,,1.260,97.17662,97.89213,97.53438
,,1.250,97.13453,97.85476,97.49464
,,1.240,97.09136,97.81647,97.45392
,,1.230,97.04712,97.77724,97.41218
,,1.220,97.00179,97.73706,97.36942
,,1.210,96.95535,97.69591,97.32563
,,1.200,96.90779,97.65379,97.28079
,,1.190,96.85909,97.61067,97.23488
,,1.180,96.80923,97.56655,97.18789
,,1.170,96.75822,97.52141,97.13981
,,1.160,96.70602,97.47524,97.09063
,,1.150,96.65262,97.42801,97.04032
,,1.140,96.59802,97.37972,96.98887
,,1.130,96.54218,97.33036,96.93627
,,1.120,96.4851,97.2799,96.8825
,,1.110,96.42677,97.22833,96.82755
,,1.100,96.36716,97.17564,96.7714
,,1.090,96.30626,97.12181,96.71403
,,1.080,96.24405,97.06683,96.65544
,,1.070,96.18052,97.01068,96.5956
,,1.060,96.11565,96.95335,96.5345
,,1.050,96.04942,96.89481,96.47212
,,1.040,95.98182,96.83506,96.40844
,,1.030,95.91284,96.77408,96.34346
,,1.020,95.84245,96.71184,96.27715
,,1.010,95.77063,96.64835,96.20949
,,1.000,95.69738,96.58357,96.14047
,,0.990,96.00598,96.84234,96.42416
,,0.980,96.12752,96.90261,96.51507
,,0.970,96.22841,97.33678,96.7826
,,0.960,96.33861,97.3756,96.85711
,,0.950,96.45516,97.41518,96.93517
,,0.940,96.54659,97.389,96.96779
,,0.930,96.78169,97.35139,97.06654
,,0.920,96.80781,97.31857,97.06319
,,0.910,96.8538,97.28402,97.06891
,,0.900,96.96683,97.26704,97.11694
,,0.890,97.0316,97.0949,97.06325
,,0.880,96.08322,97.34247,96.71285
,,0.870,96.00262,97.24038,96.6215
,,0.860,95.9628,97.14502,96.55391
,,0.850,95.91042,97.03632,96.47337
,,0.840,95.86704,96.91357,96.3903
,,0.830,95.786,96.7634,96.2747
,,0.820,95.73479,96.68008,96.20743
,,0.810,95.6237,96.4857,96.0547
,,0.800,95.5432,96.33926,95.94123
,,0.790,95.46503,96.19828,95.83166
,,0.780,95.39736,96.03039,95.71388
,,0.770,95.30422,95.8883,95.59626
,,0.760,95.15171,95.70349,95.4276
,,0.750,95.07124,95.49114,95.28119
,,0.740,94.95505,95.34831,95.15168
,,0.730,94.83653,95.18281,95.00967
,,0.720,94.68382,94.98762,94.83572
,,0.710,94.55819,94.7478,94.65299
,,0.700,94.34876,94.53601,94.44238
,,0.690,94.09648,94.21867,94.15757
,,0.680,93.72677,93.81923,93.773
,,0.670,93.29365,93.33977,93.31671
,,0.660,92.71077,92.78342,92.7471
,,0.650,92.04438,92.10676,92.07557
,,0.640,91.29788,91.42407,91.36097
,,0.630,90.43995,90.70122,90.57058
,,0.620,89.47894,89.91029,89.69461
,,0.610,88.38109,89.04296,88.71203
,,0.600,87.13534,88.10815,87.62174
,,0.590,85.62645,87.04047,86.33346
,,0.580,83.83992,85.80129,84.82061
,,0.570,81.72023,84.38754,83.05388
,,0.560,79.09367,82.6548,80.87423
,,0.550,75.79099,80.48053,78.13576
,,0.540,71.68772,77.78718,74.73745
,,0.530,66.40904,74.29166,70.35035
,,0.520,59.64102,69.69372,64.66737
,,0.510,51.21078,63.70471,57.45775
,,0.500,41.92531,56.60601,49.26566
,,0.490,34.72061,50.4838,42.6022
,,0.480,31.18375,47.27741,39.23058
,,0.470,30.10998,46.44351,38.27674
,,0.460,30.12058,46.84394,38.48226
,,0.450,30.55335,47.83034,39.19185
,,0.440,31.18582,49.11232,40.14907
,,0.430,31.8585,50.41085,41.13467
,,0.420,32.47943,51.69581,42.08762
,,0.410,33.07911,52.9278,43.00346
,,0.400,33.5786,54.03192,43.80526
,,0.390,33.91466,54.96402,44.43934
,,0.380,33.93622,55.57078,44.7535
,,0.370,33.6641,55.76801,44.71605
,,0.360,32.99212,55.52037,44.25625
,,0.350,32.59517,55.4412,44.01818
,,0.340,32.87174,55.91771,44.39472
,,0.330,33.05813,56.2909,44.67451
,,0.320,32.71884,56.14231,44.43058
,,0.310,31.84036,55.12472,43.48254
,,0.300,29.64358,52.99432,41.31895
