,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,6.927,96.50912,94.88529,95.69721
,,6.917,96.51949,94.8804,95.69995
,,6.907,96.53067,94.8752,95.70293
,,6.898,96.54105,94.87044,95.70574
,,6.887,96.55223,94.86539,95.70881
,,6.877,96.56342,94.86041,95.71191
,,6.867,96.57381,94.85586,95.71483
,,6.857,96.585,94.85103,95.71801
,,6.847,96.59539,94.84662,95.72101
,,6.837,96.60659,94.84194,95.72427
,,6.828,96.61699,94.83767,95.72733
,,6.817,96.62819,94.83315,95.73067
,,6.808,96.63859,94.82903,95.73381
,,6.797,96.64979,94.82466,95.73723
,,6.788,96.66019,94.82068,95.74044
,,6.777,96.6714,94.81647,95.74393
,,6.767,96.6826,94.81235,95.74747
,,6.757,96.693,94.80859,95.75079
,,6.747,96.7042,94.80462,95.75441
,,6.737,96.7146,94.80102,95.75781
,,6.727,96.7258,94.79721,95.76151
,,6.717,96.7362,94.79376,95.76498
,,6.707,96.74739,94.79012,95.76876
,,6.698,96.75778,94.78682,95.7723
,,6.687,96.76897,94.78335,95.77616
,,6.678,96.77936,94.7802,95.77978
,,6.667,96.79054,94.7769,95.78372
,,6.658,96.80092,94.77391,95.78741
,,6.647,96.81209,94.77077,95.79143
,,6.638,96.82246,94.76794,95.7952
,,6.627,96.83362,94.76498,95.7993
,,6.618,96.84398,94.76231,95.80315
,,6.607,96.85513,94.75952,95.80733
,,6.598,96.86548,94.75701,95.81125
,,6.587,96.87662,94.7544,95.81551
,,6.578,96.88696,94.75205,95.8195
,,6.567,96.89808,94.74961,95.82385
,,6.558,96.90841,94.74743,95.82792
,,6.547,96.91951,94.74517,95.83234
,,6.538,96.92982,94.74316,95.83649
,,6.527,96.94091,94.74108,95.841
,,6.518,96.9512,94.73923,95.84522
,,6.507,96.96228,94.73733,95.84981
,,6.498,96.97255,94.73566,95.8541
,,6.487,96.9836,94.73394,95.85877
,,6.478,96.99386,94.73244,95.86315
,,6.467,97.00489,94.73091,95.8679
,,6.458,97.01512,94.72957,95.87235
,,6.447,97.02613,94.72823,95.87718
,,6.438,97.03634,94.72706,95.8817
,,6.427,97.04733,94.72591,95.88662
,,6.418,97.05751,94.72492,95.89122
,,6.408,97.06769,94.72402,95.89585
,,6.397,97.07864,94.72314,95.90089
,,6.388,97.08879,94.72242,95.9056
,,6.377,97.09971,94.72173,95.91072
,,6.368,97.10983,94.72118,95.91551
,,6.357,97.12072,94.72069,95.9207
,,6.348,97.13082,94.72032,95.92557
,,6.337,97.14168,94.72001,95.93085
,,6.328,97.15174,94.71982,95.93578
,,6.317,97.16257,94.71972,95.94114
,,6.308,97.17261,94.71971,95.94616
,,6.298,97.18263,94.71979,95.95121
,,6.288,97.1934,94.71997,95.95669
,,6.278,97.20339,94.72023,95.96181
,,6.267,97.21413,94.72061,95.96737
,,6.258,97.22409,94.72105,95.97257
,,6.247,97.23479,94.72163,95.97821
,,6.238,97.24471,94.72226,95.98349
,,6.228,97.25462,94.72297,95.9888
,,6.218,97.26526,94.72385,95.99455
,,6.208,97.27513,94.72475,95.99994
,,6.197,97.28573,94.72582,96.00578
,,6.188,97.29556,94.72691,96.01123
,,6.177,97.30612,94.72818,96.01715
,,6.168,97.31591,94.72946,96.02268
,,6.158,97.32568,94.73082,96.02825
,,6.148,97.33618,94.7324,96.03429
,,6.138,97.3459,94.73395,96.03993
,,6.127,97.35636,94.73572,96.04604
,,6.118,97.36604,94.73747,96.05175
,,6.108,97.3757,94.7393,96.0575
,,6.098,97.38608,94.74138,96.06373
,,6.088,97.3957,94.7434,96.06955
,,6.078,97.40603,94.74568,96.07586
,,6.068,97.4156,94.74789,96.08175
,,6.057,97.42588,94.75038,96.08813
,,6.048,97.43541,94.75278,96.09409
,,6.038,97.44491,94.75527,96.10009
,,6.028,97.45511,94.75806,96.10659
,,6.018,97.46456,94.76075,96.11265
,,6.008,97.47399,94.76352,96.11876
,,5.998,97.48411,94.76662,96.12536
,,5.988,97.49349,94.76959,96.13154
,,5.978,97.50355,94.77289,96.13822
,,5.968,97.51288,94.77605,96.14446
,,5.958,97.52217,94.7793,96.15073
,,5.948,97.53215,94.7829,96.15753
,,5.938,97.54139,94.78635,96.16387
,,5.927,97.55132,94.79016,96.17074
,,5.918,97.5605,94.7938,96.17715
,,5.908,97.56966,94.79752,96.18359
,,5.898,97.57949,94.80164,96.19056
,,5.888,97.58859,94.80556,96.19707
,,5.878,97.59766,94.80957,96.20362
,,5.868,97.6074,94.814,96.2107
,,5.858,97.61641,94.8182,96.2173
,,5.847,97.62608,94.82283,96.22446
,,5.838,97.63503,94.82722,96.23113
,,5.828,97.64395,94.83171,96.23783
,,5.818,97.65353,94.83665,96.24509
,,5.808,97.66238,94.84132,96.25185
,,5.798,97.67121,94.84609,96.25865
,,5.788,97.68068,94.85133,96.26601
,,5.778,97.68944,94.85629,96.27287
,,5.768,97.69817,94.86135,96.27976
,,5.758,97.70754,94.86689,96.28721
,,5.748,97.7162,94.87213,96.29417
,,5.738,97.72483,94.87746,96.30115
,,5.728,97.73409,94.88331,96.3087
,,5.718,97.74266,94.88883,96.31574
,,5.708,97.75119,94.89444,96.32281
,,5.698,97.76033,94.90059,96.33046
,,5.688,97.76879,94.90639,96.33759
,,5.678,97.77722,94.91228,96.34475
,,5.668,97.78625,94.91873,96.35249
,,5.658,97.7946,94.92481,96.35971
,,5.648,97.80292,94.93097,96.36695
,,5.638,97.81184,94.93772,96.37478
,,5.628,97.82008,94.94407,96.38208
,,5.618,97.82829,94.95051,96.3894
,,5.608,97.83709,94.95755,96.39732
,,5.598,97.84522,94.96418,96.4047
,,5.588,97.85332,94.9709,96.41211
,,5.578,97.86199,94.97823,96.42011
,,5.568,97.87001,94.98513,96.42757
,,5.558,97.87799,94.99211,96.43505
,,5.548,97.88654,94.99973,96.44314
,,5.538,97.89444,95.0069,96.45067
,,5.528,97.90231,95.01415,96.45823
,,5.518,97.91073,95.02206,96.4664
,,5.508,97.91851,95.0295,96.474
,,5.498,97.92625,95.03701,96.48163
,,5.488,97.93396,95.04462,96.48929
,,5.478,97.94221,95.0529,96.49755
,,5.468,97.94983,95.06068,96.50525
,,5.458,97.95741,95.06855,96.51298
,,5.448,97.96552,95.07711,96.52132
,,5.438,97.97302,95.08515,96.52908
,,5.428,97.98047,95.09327,96.53687
,,5.418,97.98845,95.10211,96.54528
,,5.408,97.99582,95.1104,96.55311
,,5.398,98.00314,95.11878,96.56096
,,5.388,98.01043,95.12724,96.56883
,,5.378,98.01822,95.13643,96.57733
,,5.368,98.02542,95.14506,96.58524
,,5.358,98.03257,95.15376,96.59316
,,5.348,98.04022,95.16323,96.60172
,,5.338,98.04728,95.1721,96.60969
,,5.328,98.0543,95.18104,96.61767
,,5.318,98.06127,95.19007,96.62567
,,5.308,98.06873,95.19988,96.6343
,,5.298,98.07561,95.20907,96.64234
,,5.288,98.08245,95.21833,96.65039
,,5.279,98.08924,95.22767,96.65845
,,5.268,98.0965,95.23781,96.66716
,,5.258,98.1032,95.24731,96.67525
,,5.248,98.10985,95.25688,96.68337
,,5.238,98.11696,95.26727,96.69212
,,5.228,98.12352,95.27699,96.70026
,,5.218,98.13003,95.28679,96.70841
,,5.208,98.13649,95.29665,96.71657
,,5.198,98.1434,95.30736,96.72538
,,5.188,98.14976,95.31738,96.73357
,,5.178,98.15608,95.32746,96.74177
,,5.169,98.16235,95.33762,96.74998
,,5.158,98.16905,95.34863,96.75884
,,5.148,98.17522,95.35892,96.76707
,,5.138,98.18135,95.36929,96.77532
,,5.129,98.18742,95.37972,96.78357
,,5.118,98.19391,95.39102,96.79247
,,5.108,98.19988,95.40159,96.80074
,,5.098,98.2058,95.41222,96.80901
,,5.089,98.21168,95.42292,96.8173
,,5.078,98.21795,95.4345,96.82623
,,5.068,98.22372,95.44533,96.83452
,,5.058,98.22944,95.45621,96.84283
,,5.049,98.23511,95.46716,96.85114
,,5.038,98.24116,95.47901,96.86009
,,5.028,98.24673,95.49008,96.86841
,,5.018,98.25225,95.50121,96.87673
,,5.009,98.25771,95.51239,96.88505
,,4.998,98.26338,95.52417,96.89378
,,4.988,98.26884,95.53569,96.90226
,,4.978,98.27413,95.547,96.91056
,,4.968,98.27949,95.55864,96.91907
,,4.958,98.28481,95.57036,96.92758
,,4.948,98.29008,95.58214,96.93611
,,4.938,98.2953,95.59398,96.94464
,,4.928,98.30034,95.60561,96.95298
,,4.918,98.30546,95.61759,96.96152
,,4.908,98.31041,95.62934,96.96988
,,4.898,98.31543,95.64143,96.97843
,,4.889,98.32028,95.65331,96.9868
,,4.878,98.3252,95.66552,96.99536
,,4.868,98.32995,95.67751,97.00373
,,4.858,98.33477,95.68983,97.0123
,,4.848,98.33942,95.70193,97.02067
,,4.838,98.34402,95.71408,97.02905
,,4.829,98.34857,95.72628,97.03742
,,4.818,98.35317,95.73883,97.046
,,4.808,98.35761,95.75113,97.05437
,,4.798,98.36201,95.76349,97.06275
,,4.788,98.36635,95.77589,97.07112
,,4.778,98.37063,95.78834,97.07948
,,4.768,98.37487,95.80083,97.08785
,,4.758,98.37905,95.81337,97.09621
,,4.749,98.38308,95.82565,97.10437
,,4.739,98.38716,95.83827,97.11271
,,4.729,98.39118,95.85094,97.12106
,,4.718,98.39514,95.86364,97.12939
,,4.709,98.39896,95.87608,97.13752
,,4.699,98.40282,95.88886,97.14584
,,4.688,98.40662,95.90168,97.15415
,,4.679,98.41028,95.91422,97.16225
,,4.668,98.41397,95.9271,97.17054
,,4.659,98.41752,95.93971,97.17862
,,4.648,98.4211,95.95266,97.18688
,,4.639,98.42454,95.96532,97.19493
,,4.628,98.42801,95.97832,97.20317
,,4.619,98.43134,95.99104,97.21119
,,4.609,98.43461,96.00378,97.2192
,,4.599,98.43783,96.01655,97.22719
,,4.588,98.44107,96.02965,97.23536
,,4.579,98.44418,96.04245,97.24331
,,4.569,98.44723,96.05528,97.25125
,,4.559,98.45022,96.06812,97.25917
,,4.549,98.45316,96.08097,97.26706
,,4.539,98.45604,96.09384,97.27494
,,4.529,98.45886,96.10672,97.28279
,,4.519,98.46163,96.11962,97.29062
,,4.509,98.46433,96.13252,97.29843
,,4.499,98.46698,96.14542,97.3062
,,4.489,98.46958,96.15834,97.31396
,,4.479,98.47205,96.17094,97.3215
,,4.469,98.47453,96.18386,97.32919
,,4.459,98.47694,96.19678,97.33686
,,4.449,98.4793,96.2097,97.3445
,,4.439,98.48155,96.22231,97.35193
,,4.429,98.48379,96.23522,97.3595
,,4.419,98.48592,96.24781,97.36686
,,4.409,98.48804,96.26071,97.37438
,,4.399,98.49006,96.27328,97.38167
,,4.389,98.49206,96.28616,97.38911
,,4.379,98.49396,96.29871,97.39633
,,4.369,98.49585,96.31155,97.4037
,,4.359,98.49763,96.32407,97.41085
,,4.349,98.49935,96.33657,97.41796
,,4.339,98.50106,96.34936,97.42521
,,4.329,98.50266,96.36181,97.43224
,,4.319,98.50421,96.37424,97.43923
,,4.309,98.50569,96.38665,97.44617
,,4.299,98.50712,96.39902,97.45307
,,4.289,98.50852,96.41168,97.4601
,,4.279,98.50983,96.42399,97.46691
,,4.269,98.51108,96.43627,97.47367
,,4.259,98.51227,96.44851,97.48039
,,4.249,98.5134,96.46071,97.48706
,,4.239,98.51447,96.47287,97.49367
,,4.229,98.51548,96.48499,97.50024
,,4.219,98.51641,96.49677,97.50659
,,4.209,98.5173,96.50879,97.51305
,,4.199,98.51813,96.52077,97.51945
,,4.189,98.5189,96.5327,97.5258
,,4.179,98.51961,96.54457,97.53209
,,4.169,98.52024,96.55609,97.53817
,,4.159,98.52083,96.56785,97.54434
,,4.149,98.52136,96.57955,97.55045
,,4.139,98.52182,96.5909,97.55636
,,4.129,98.52222,96.60247,97.56234
,,4.119,98.52257,96.61397,97.56827
,,4.109,98.52285,96.62512,97.57398
,,4.099,98.52307,96.63648,97.57978
,,4.089,98.52324,96.64748,97.58536
,,4.079,98.52334,96.65841,97.59087
,,4.069,98.52338,96.66954,97.59646
,,4.059,98.52336,96.68031,97.60184
,,4.049,98.52329,96.69128,97.60728
,,4.039,98.52315,96.70188,97.61252
,,4.029,98.52296,96.7124,97.61768
,,4.019,98.5227,96.72283,97.62277
,,4.009,98.52238,96.73343,97.62791
,,3.999,98.52201,96.74367,97.63284
,,3.989,98.52158,96.75381,97.63769
,,3.979,98.52108,96.76386,97.64247
,,3.969,98.52053,96.7738,97.64717
,,3.959,98.51993,96.78364,97.65178
,,3.949,98.51926,96.79336,97.65631
,,3.939,98.51851,96.80323,97.66087
,,3.929,98.51772,96.81273,97.66523
,,3.919,98.5169,96.82188,97.66939
,,3.909,98.51599,96.83115,97.67357
,,3.899,98.51503,96.8403,97.67766
,,3.889,98.51401,96.84932,97.68166
,,3.879,98.51292,96.85822,97.68557
,,3.869,98.51178,96.86698,97.68938
,,3.859,98.51058,96.87562,97.6931
,,3.849,98.50936,96.88389,97.69663
,,3.839,98.50804,96.89225,97.70015
,,3.829,98.50666,96.90047,97.70357
,,3.819,98.50523,96.90854,97.70689
,,3.809,98.50378,96.91627,97.71002
,,3.799,98.50223,96.92404,97.71313
,,3.789,98.50062,96.93166,97.71614
,,3.779,98.49899,96.93893,97.71896
,,3.769,98.49727,96.94624,97.72175
,,3.759,98.49553,96.95319,97.72436
,,3.749,98.49369,96.96017,97.72693
,,3.739,98.49184,96.9668,97.72932
,,3.729,98.48988,96.97344,97.73166
,,3.719,98.48792,96.97973,97.73382
,,3.709,98.48585,96.98601,97.73593
,,3.699,98.48378,96.99195,97.73786
,,3.689,98.48165,96.99771,97.73968
,,3.679,98.47941,97.00343,97.74142
,,3.669,98.47717,97.00882,97.743
,,3.659,98.47488,97.01402,97.74445
,,3.649,98.47253,97.01903,97.74578
,,3.639,98.47006,97.02397,97.74701
,,3.629,98.4676,97.02857,97.74809
,,3.619,98.46509,97.03298,97.74904
,,3.609,98.46252,97.03718,97.74985
,,3.599,98.45991,97.04117,97.75054
,,3.589,98.45723,97.04495,97.75109
,,3.579,98.45443,97.0486,97.75152
,,3.569,98.45165,97.05193,97.75179
,,3.559,98.44882,97.05504,97.75193
,,3.549,98.44593,97.05793,97.75193
,,3.539,98.44299,97.06058,97.75178
,,3.529,98.44,97.06299,97.7515
,,3.519,98.43695,97.06517,97.75106
,,3.509,98.43394,97.06706,97.7505
,,3.499,98.43079,97.06875,97.74977
,,3.489,98.42759,97.0702,97.74889
,,3.479,98.42434,97.07139,97.74786
,,3.469,98.42104,97.07232,97.74668
,,3.459,98.41769,97.07299,97.74534
,,3.449,98.41438,97.07338,97.74388
,,3.439,98.41092,97.07352,97.74222
,,3.429,98.40742,97.07339,97.74041
,,3.419,98.40387,97.07298,97.73842
,,3.409,98.40036,97.07231,97.73633
,,3.399,98.39671,97.07133,97.73402
,,3.389,98.39301,97.07007,97.73154
,,3.379,98.38936,97.06856,97.72896
,,3.369,98.38557,97.06671,97.72614
,,3.359,98.38183,97.06462,97.72322
,,3.349,98.37794,97.06216,97.72005
,,3.339,98.374,97.0594,97.7167
,,3.329,98.37012,97.05641,97.71326
,,3.319,98.36609,97.05301,97.70955
,,3.309,98.36212,97.0494,97.70576
,,3.299,98.3581,97.04547,97.70179
,,3.289,98.35394,97.04111,97.69752
,,3.279,98.34983,97.03653,97.69318
,,3.269,98.34558,97.0315,97.68854
,,3.259,98.34139,97.02626,97.68382
,,3.249,98.33716,97.02069,97.67892
,,3.239,98.33277,97.01462,97.67369
,,3.229,98.32845,97.00836,97.6684
,,3.219,98.32409,97.00175,97.66292
,,3.209,98.31958,96.9946,97.65709
,,3.199,98.31514,96.98727,97.6512
,,3.189,98.31066,96.97958,97.64512
,,3.179,98.30614,96.97153,97.63884
,,3.169,98.30158,96.96311,97.63235
,,3.159,98.29686,96.95407,97.62547
,,3.149,98.29222,96.94489,97.61856
,,3.139,98.28755,96.93532,97.61144
,,3.129,98.28284,96.92536,97.6041
,,3.119,98.27809,96.91501,97.59655
,,3.109,98.2733,96.90426,97.58878
,,3.099,98.26848,96.89311,97.5808
,,3.089,98.26362,96.88155,97.57259
,,3.079,98.25873,96.86958,97.56416
,,3.069,98.2538,96.85719,97.5555
,,3.059,98.24884,96.84438,97.54661
,,3.049,98.24384,96.83114,97.53749
,,3.039,98.23881,96.81746,97.52814
,,3.029,98.23375,96.80335,97.51855
,,3.019,98.22866,96.7888,97.50873
,,3.009,98.22353,96.7738,97.49866
,,3.000,98.21851,96.75876,97.48864
,,2.990,98.21332,96.74286,97.47809
,,2.980,98.2081,96.7265,97.4673
,,2.969,98.20286,96.70966,97.45626
,,2.959,98.19758,96.69236,97.44497
,,2.949,98.19227,96.67457,97.43342
,,2.940,98.18708,96.6568,97.42194
,,2.929,98.18172,96.63805,97.40988
,,2.919,98.17633,96.6188,97.39757
,,2.910,98.17106,96.59959,97.38533
,,2.900,98.16562,96.57936,97.37249
,,2.889,98.16016,96.5586,97.35938
,,2.880,98.15482,96.53792,97.34637
,,2.870,98.1493,96.51614,97.33272
,,2.859,98.14377,96.49383,97.3188
,,2.850,98.13836,96.47161,97.30499
,,2.839,98.13278,96.44824,97.29051
,,2.830,98.12733,96.42498,97.27616
,,2.820,98.12171,96.40053,97.26112
,,2.810,98.11622,96.37621,97.24621
,,2.800,98.11055,96.35065,97.2306
,,2.790,98.10503,96.32524,97.21513
,,2.780,98.09933,96.29855,97.19894
,,2.770,98.09377,96.27203,97.1829
,,2.760,98.08804,96.24419,97.16611
,,2.750,98.08245,96.21653,97.14949
,,2.739,98.07668,96.18752,97.1321
,,2.730,98.07106,96.1587,97.11488
,,2.720,98.06543,96.12931,97.09737
,,2.710,98.05963,96.0985,97.07906
,,2.700,98.05397,96.06791,97.06094
,,2.690,98.0483,96.03673,97.04252
,,2.680,98.04246,96.00406,97.02326
,,2.670,98.03677,95.97165,97.00421
,,2.660,98.03107,95.93863,96.98485
,,2.650,98.02521,95.90404,96.96463
,,2.640,98.01949,95.86976,96.94463
,,2.630,98.01377,95.83484,96.92431
,,2.620,98.00805,95.79928,96.90366
,,2.610,98.00231,95.76308,96.8827
,,2.600,97.60576,96.75149,97.17863
,,2.590,97.02235,96.90553,96.96394
,,2.580,96.40925,96.88353,96.64639
,,2.570,96.86127,96.71281,96.78704
,,2.560,96.7142,96.81865,96.76642
,,2.550,97.03081,97.00968,97.02024
,,2.540,97.04911,97.16198,97.10554
,,2.530,97.14526,97.22427,97.18477
,,2.520,97.01215,97.12266,97.0674
,,2.510,96.94291,97.4329,97.18791
,,2.500,97.15573,97.18963,97.17268
,,2.490,97.12764,97.34174,97.23469
,,2.480,97.25851,97.15991,97.20921
,,2.470,97.15206,97.07227,97.11217
,,2.460,97.13953,97.16491,97.15222
,,2.450,97.22418,97.01363,97.1189
,,2.440,97.20785,96.93731,97.07258
,,2.430,97.25766,96.64658,96.95212
,,2.420,97.37139,96.67532,97.02336
,,2.410,97.28014,96.60204,96.94109
,,2.400,97.30162,96.67973,96.99068
,,2.390,97.19215,96.68336,96.93776
,,2.380,97.25075,96.72741,96.98908
,,2.370,97.19898,96.77408,96.98653
,,2.360,97.09689,96.87747,96.98718
,,2.350,96.94792,96.95864,96.95328
,,2.340,96.76831,96.85344,96.81087
,,2.330,96.81864,96.88035,96.84949
,,2.320,96.85911,97.06524,96.96218
,,2.310,96.77138,97.04731,96.90935
,,2.300,96.73023,97.05613,96.89318
,,2.290,96.72755,97.00108,96.86431
,,2.280,96.71224,96.74793,96.73009
,,2.270,96.68724,96.72,96.70362
,,2.260,96.71511,96.50787,96.61149
,,2.250,96.71014,96.38436,96.54725
,,2.240,96.69213,96.35757,96.52485
,,2.230,96.68713,96.19943,96.44328
,,2.220,96.8563,96.19907,96.52768
,,2.210,96.79492,96.20812,96.50152
,,2.200,96.74747,96.28206,96.51477
,,2.190,96.75374,96.3288,96.54127
,,2.180,96.68795,96.3329,96.51042
,,2.170,96.60829,96.44222,96.52525
,,2.160,96.50775,96.44966,96.4787
,,2.150,96.47751,96.49542,96.48647
,,2.140,96.48919,96.58503,96.53711
,,2.130,96.43463,96.61211,96.52337
,,2.120,96.42588,96.66893,96.5474
,,2.110,96.45094,96.63724,96.54409
,,2.100,96.53994,96.63047,96.58521
,,2.090,96.58155,96.58135,96.58145
,,2.080,96.64045,96.43806,96.53926
,,2.070,96.67888,96.26252,96.4707
,,2.060,96.73331,96.18584,96.45958
,,2.050,96.7522,96.09067,96.42144
,,2.040,96.76134,96.06085,96.4111
,,2.030,96.71062,96.08379,96.39721
,,2.020,96.66243,96.11962,96.39103
,,2.010,96.59111,96.15676,96.37394
,,2.000,96.41871,96.20327,96.31099
,,1.990,96.33834,96.28362,96.31098
,,1.980,96.26983,96.31742,96.29362
,,1.970,96.26293,96.36613,96.31453
,,1.960,96.23882,96.38535,96.31208
,,1.950,96.22711,96.3847,96.3059
,,1.940,96.24966,96.27645,96.26306
,,1.930,96.26965,96.1008,96.18523
,,1.920,96.29634,95.96317,96.12976
,,1.910,96.25881,95.89136,96.07508
,,1.900,96.23797,95.81772,96.02784
,,1.890,96.21498,95.84696,96.03097
,,1.880,96.16024,95.82351,95.99187
,,1.870,96.16559,95.80156,95.98357
,,1.860,95.96059,95.83365,95.89712
,,1.850,95.8928,95.88559,95.8892
,,1.840,95.82997,95.9428,95.88639
,,1.830,95.75364,95.90208,95.82786
,,1.820,95.72872,95.90102,95.81487
,,1.810,95.73095,95.8304,95.78067
,,1.800,95.76725,95.80366,95.78546
,,1.790,95.79993,95.72131,95.76062
,,1.780,95.85475,95.68405,95.7694
,,1.770,95.87452,95.62796,95.75124
,,1.760,95.87337,95.61164,95.74251
,,1.750,95.84303,95.60613,95.72458
,,1.740,95.72237,95.60655,95.66446
,,1.730,95.64116,95.65733,95.64925
,,1.720,95.60482,95.69203,95.64843
,,1.710,95.56829,95.65836,95.61333
,,1.700,95.51276,95.62054,95.56665
,,1.690,95.48241,95.50234,95.49238
,,1.680,95.43486,95.42906,95.43196
,,1.670,95.41952,95.29614,95.35783
,,1.660,95.41124,95.19621,95.30372
,,1.650,95.35794,95.13866,95.2483
,,1.640,95.3065,95.10996,95.20823
,,1.630,95.25655,95.12711,95.19183
,,1.620,95.17196,95.07199,95.12198
,,1.610,95.12734,95.09736,95.11235
,,1.600,95.08576,95.06405,95.07491
,,1.590,95.04083,95.03937,95.0401
,,1.580,95.01601,94.97646,94.99623
,,1.570,95.00516,94.85923,94.93219
,,1.560,94.99455,94.77506,94.8848
,,1.550,94.97944,94.74943,94.86443
,,1.540,94.95887,94.71402,94.83644
,,1.530,94.85836,94.7001,94.77923
,,1.520,94.78551,94.69484,94.74018
,,1.510,94.73453,94.68561,94.71007
,,1.500,94.69939,94.62864,94.66401
,,1.490,94.66234,94.56115,94.61175
,,1.480,94.66135,94.49351,94.57743
,,1.470,94.56029,94.35471,94.4575
,,1.460,94.45734,94.24784,94.35259
,,1.450,94.4351,94.17005,94.30258
,,1.440,94.39988,94.14516,94.27252
,,1.430,94.31359,94.12101,94.2173
,,1.420,94.21209,94.08146,94.14677
,,1.410,94.16253,93.98631,94.07442
,,1.400,94.10302,93.88572,93.99437
,,1.390,94.09099,93.80631,93.94865
,,1.380,94.08316,93.75945,93.92131
,,1.370,94.04542,93.71698,93.8812
,,1.360,93.91455,93.64207,93.77831
,,1.350,93.74859,93.49752,93.62306
,,1.340,93.68009,93.4601,93.5701
,,1.330,93.63636,93.40589,93.52112
,,1.320,93.58696,93.31554,93.45125
,,1.310,93.52356,93.21802,93.37079
,,1.300,93.42736,93.15624,93.2918
,,1.290,93.28456,93.16068,93.22262
,,1.280,93.1763,93.05829,93.1173
,,1.270,93.10147,92.89366,92.99756
,,1.260,92.96247,92.81408,92.88827
,,1.250,92.87716,92.71741,92.79728
,,1.240,92.79042,92.61665,92.70354
,,1.230,92.6513,92.53342,92.59236
,,1.220,92.51078,92.43574,92.47326
,,1.210,92.3906,92.3687,92.37965
,,1.200,92.32161,92.261,92.2913
,,1.190,92.20686,92.11573,92.1613
,,1.180,92.07663,91.95871,92.01767
,,1.170,91.96127,91.88626,91.92376
,,1.160,91.84052,91.772,91.80626
,,1.150,91.70807,91.61587,91.66197
,,1.140,91.54938,91.43481,91.4921
,,1.130,91.41641,91.28014,91.34828
,,1.120,91.27301,91.1135,91.19326
,,1.110,91.11089,90.92665,91.01877
,,1.100,90.97678,90.75245,90.86461
,,1.090,90.82073,90.58282,90.70178
,,1.080,90.62402,90.38449,90.50425
,,1.070,90.44955,90.13627,90.29291
,,1.060,90.22507,89.89821,90.06164
,,1.050,89.94447,89.68351,89.81399
,,1.040,89.68513,89.39555,89.54034
,,1.030,89.45572,89.1136,89.28466
,,1.020,89.17006,88.79794,88.984
,,1.010,88.80543,88.45578,88.6306
,,1.000,88.43648,88.15416,88.29532
,,0.990,88.01192,87.80497,87.90844
,,0.980,87.58654,87.4024,87.49447
,,0.970,87.11767,86.94969,87.03368
,,0.960,86.62038,86.46275,86.54156
,,0.950,86.04331,85.9148,85.97906
,,0.940,85.41919,85.31547,85.36733
,,0.930,84.73643,84.66772,84.70207
,,0.920,84.01245,83.95193,83.98219
,,0.910,83.2557,83.11761,83.18665
,,0.900,82.45251,82.22472,82.33861
,,0.890,81.6324,81.35234,81.49237
,,0.880,79.41672,80.50668,79.9617
,,0.870,78.63125,79.69327,79.16226
,,0.860,77.9762,79.02683,78.50151
,,0.850,77.55277,78.55635,78.05456
,,0.840,77.38678,78.40659,77.89668
,,0.830,77.47288,78.50676,77.98982
,,0.820,77.89711,78.90853,78.40282
,,0.810,78.47022,79.56389,79.01706
,,0.800,79.23248,80.34552,79.789
,,0.790,80.09193,81.19989,80.64591
,,0.780,80.95251,82.09611,81.52431
,,0.770,81.81107,82.97877,82.39492
,,0.760,82.6238,83.83341,83.22861
,,0.750,83.38596,84.62256,84.00426
,,0.740,84.12424,85.34732,84.73578
,,0.730,84.78537,86.0422,85.41378
,,0.720,85.37917,86.67659,86.02788
,,0.710,85.96979,87.24023,86.60501
,,0.700,86.53154,87.79667,87.16411
,,0.690,87.01386,88.29517,87.65452
,,0.680,87.4746,88.77752,88.12606
,,0.670,87.88068,89.22344,88.55206
,,0.660,88.30916,89.62223,88.9657
,,0.650,88.65641,90.01451,89.33546
,,0.640,89.0417,90.38812,89.71491
,,0.630,89.34332,90.6842,90.01376
,,0.620,89.59999,90.95008,90.27503
,,0.610,89.87044,91.23185,90.55115
,,0.600,90.07878,91.46741,90.77309
,,0.590,90.28264,91.64156,90.9621
,,0.580,90.46791,91.8349,91.1514
,,0.570,90.57788,91.93229,91.25508
,,0.560,90.69554,92.05365,91.37459
,,0.550,90.74453,92.13223,91.43838
,,0.540,90.77249,92.15038,91.46144
,,0.530,90.74487,92.12909,91.43698
,,0.520,90.70246,92.06003,91.38125
,,0.510,90.62111,91.94706,91.28408
,,0.500,90.43373,91.76085,91.09729
,,0.490,90.23232,91.55922,90.89577
,,0.480,89.93896,91.25698,90.59797
,,0.470,89.55365,90.82035,90.187
,,0.460,89.1072,90.32176,89.71448
,,0.450,88.5042,89.74513,89.12467
,,0.440,87.79253,88.9758,88.38417
,,0.430,86.96915,88.1445,87.55683
,,0.420,86.04096,87.18205,86.61151
,,0.410,85.00183,86.11647,85.55915
,,0.400,84.01778,85.01344,84.51561
,,0.390,83.16675,84.07701,83.62188
,,0.380,82.63934,83.49532,83.06733
,,0.370,82.66872,83.44789,83.0583
,,0.360,83.36038,84.0198,83.69009
,,0.350,84.53015,85.14216,84.83616
,,0.340,86.0422,86.64319,86.34269
,,0.330,87.52662,88.20549,87.86606
,,0.320,88.92986,89.59265,89.26125
,,0.310,89.95226,90.61145,90.28185
,,0.300,90.75435,91.32218,91.03826
